Test,Value,Num DF,Den DF,F Value,Pr > F
Pillai's trace,0.3354569528267767,48.0,1138.0,4.7779630993068825,1.13632935168295e-22
Hotelling-Lawley trace,0.41733066653398826,48,1046.8776415340449,4.930443440411653,1.6593486185753876e-23
Roy's greatest root,0.3015258393298606,24,569,7.148675107445444,1.0080048347340441e-20
Wilks' lambda,0.665056193110556,48,1136.0,5.35403595684818,1.0950498668689264e-26
Pillai's trace,0.35704255631333537,48.0,1138.0,5.152223492939338,2.787990014034989e-25
Hotelling-Lawley trace,0.4704039458716034,48,1046.8776415340449,5.557463745783744,8.01548786156331e-28
Roy's greatest root,0.3838343172002006,24,569,9.100071936954755,1.8786411343131102e-27
Wilks' lambda,0.7072801143185474,48,1136.0,4.474452815836549,1.4618360970812975e-20
Pillai's trace,0.31390951598483213,48.0,1138.0,4.413921739093795,3.7976013990168276e-20
Hotelling-Lawley trace,0.38390766243963736,48,1046.8776415340449,4.535576145696747,8.424550060737059e-21
Roy's greatest root,0.27494150917871935,24,569,6.518404946778804,1.6480230772922575e-18
Wilks' lambda,0.6687271050298973,48,1136.0,5.274273191981202,3.956583277167035e-26
Pillai's trace,0.3551712806702006,48.0,1138.0,5.119389644404448,4.728422508949506e-25
Hotelling-Lawley trace,0.4596411704536226,48,1046.8776415340449,5.430309765222181,6.02538792740427e-27
Roy's greatest root,0.3605124903550721,24,569,8.547150292168167,1.4411529932619096e-25
Wilks' lambda,0.7207275588586584,48,1136.0,4.210686026207017,9.601126896884822e-19
Pillai's trace,0.2972643909640828,48.0,1138.0,4.139012088375333,2.9555688829610042e-18
Hotelling-Lawley trace,0.3625232421143481,48,1046.8776415340449,4.2829355338876915,4.43063183383489e-19
Roy's greatest root,0.2700995732043805,24,569,6.403610714720521,4.18428415290244e-18
Wilks' lambda,0.6950665919155581,48,1136.0,4.720620203403513,2.873759117250673e-22
Pillai's trace,0.3242780712708651,48.0,1138.0,4.58792862620753,2.373569809398855e-21
Hotelling-Lawley trace,0.4108796886798357,48,1046.8776415340449,4.854230058564103,5.536980262567181e-23
Roy's greatest root,0.3253320816848852,24,569,7.7130814366124865,1.086023851562231e-22
Wilks' lambda,0.6906252530948346,48,1136.0,4.811751761279584,6.679693670952194e-23
Pillai's trace,0.3295808598036323,48.0,1138.0,4.677755837730975,5.650249563830356e-22
Hotelling-Lawley trace,0.41870556095490896,48,1046.8776415340449,4.9466867690775915,1.2833493968966206e-23
Roy's greatest root,0.33006266980636595,24,569,7.825235796659259,4.433395891169727e-23
Wilks' lambda,0.6770130074391816,48,1136.0,5.096625160412971,6.898070419178434e-25
Pillai's trace,0.34537608893618305,48.0,1138.0,4.9487326921302985,7.344620824222498e-24
Hotelling-Lawley trace,0.4440060868586157,48,1046.8776415340449,5.24559318066941,1.127770700059099e-25
Roy's greatest root,0.3493409533177796,24,569,8.282291768242358,1.1697440083583069e-24
Wilks' lambda,0.6988810763738049,48,1136.0,4.643045473969212,9.933455521189834e-22
Pillai's trace,0.3191268064266364,48.0,1138.0,4.501210877353795,9.464005792471045e-21
Hotelling-Lawley trace,0.4050918681253981,48,1046.8776415340449,4.785851374285021,1.6308494005744274e-22
Roy's greatest root,0.32606970260159435,24,569,7.730569199179466,9.443325932702216e-23
Wilks' lambda,0.7055381232274176,48,1136.0,4.5091719587462,8.409217702716864e-21
Pillai's trace,0.3136325574981008,48.0,1138.0,4.40930311505491,4.086978264617236e-20
Hotelling-Lawley trace,0.3901861387557207,48,1046.8776415340449,4.609751553474723,2.6215270586057e-21
Roy's greatest root,0.2994462716924213,24,569,7.0993720247078205,1.499838649149421e-20
Wilks' lambda,0.7065895078953319,48,1136.0,4.48820174025851,1.1744213762919458e-20
Pillai's trace,0.312293690676772,48.0,1138.0,4.386997237351562,5.826100533915775e-20
Hotelling-Lawley trace,0.3885244409448974,48,1046.8776415340449,4.590119861561537,3.571118157696257e-21
Roy's greatest root,0.2992068960462328,24,569,7.093696827096102,1.5700624114244226e-20
Wilks' lambda,0.7156028187583552,48,1136.0,4.310328814976981,1.9829781791126762e-19
Pillai's trace,0.3009408144051667,48.0,1138.0,4.1992681608820055,1.1415250590205709e-18
Hotelling-Lawley trace,0.374304769429048,48,1046.8776415340449,4.422125290895548,5.0068336287826457e-20
Roy's greatest root,0.29627414179439954,24,569,7.0241661117088885,2.751048559369502e-20
Wilks' lambda,0.7109981576089638,48,1136.0,4.400776784315387,4.718880903536839e-20
Pillai's trace,0.30685553097482,48.0,1138.0,4.29675869166474,2.4397825095941653e-19
Hotelling-Lawley trace,0.38136266726640233,48,1046.8776415340449,4.5055089693208314,1.3516221102647838e-20
Roy's greatest root,0.29674090563819244,24,569,7.035232304505479,2.5160386165229944e-20
Wilks' lambda,0.7064659861703111,48,1136.0,4.490662995279166,1.1292783673348681e-20
Pillai's trace,0.31345260594455826,48.0,1138.0,4.406303014151333,4.286638903348824e-20
Hotelling-Lawley trace,0.3873016211269623,48,1046.8776415340449,4.57567317831102,4.482980649047645e-21
Roy's greatest root,0.29011812469650855,24,569,6.87821720634639,8.942077671318227e-20
Wilks' lambda,0.7184422938841845,48,1136.0,4.254987814784552,4.764512039532268e-19
Pillai's trace,0.2965833259133339,48.0,1138.0,4.127878081052652,3.522827873048867e-18
Hotelling-Lawley trace,0.3709860744379604,48,1046.8776415340449,4.382917441433083,9.26008975631106e-20
Roy's greatest root,0.3016545759538457,24,569,7.151727238239092,9.835180438779164e-21
Wilks' lambda,0.6824672671126033,48,1136.0,4.9814568738293685,4.389881926784273e-24
Pillai's trace,0.3408146524929162,48.0,1138.0,4.8699486156423655,2.6008248213926474e-23
Hotelling-Lawley trace,0.43115740118467466,48,1046.8776415340449,5.093795761790215,1.2501234762204456e-24
Roy's greatest root,0.3267535057296189,24,569,7.7467810316730485,8.295729256890784e-23
Wilks' lambda,0.7208537777086661,48,1136.0,4.2082453083069264,9.978723550753489e-19
Pillai's trace,0.29666262955658435,48.0,1138.0,4.129174073859335,3.4515759317495556e-18
Hotelling-Lawley trace,0.36294436280504805,48,1046.8776415340449,4.287910753572186,4.098987222984427e-19
Roy's greatest root,0.2743840947299778,24,569,6.505189579223224,1.8345433897181773e-18
Wilks' lambda,0.7240542412564893,48,1136.0,4.14657075585822,2.642172170527933e-18
Pillai's trace,0.29276739430838405,48.0,1138.0,4.0656597995225905,9.38504033418113e-18
Hotelling-Lawley trace,0.35787943556406127,48,1046.8776415340449,4.228072502290808,1.0441511300417575e-18
Roy's greatest root,0.2726779697962713,24,569,6.464740200586598,2.54733462697185e-18
Wilks' lambda,0.6773335493571316,48,1136.0,5.089818372385783,7.695846916159282e-25
Pillai's trace,0.34320906820868313,48.0,1138.0,4.9112503189020895,1.3406023058223248e-23
Hotelling-Lawley trace,0.4460488238974791,48,1046.8776415340449,5.269726560364212,7.692161399844529e-26
Roy's greatest root,0.36234860342968445,24,569,8.590681472978769,1.0224513624612867e-25
Wilks' lambda,0.7039465519400915,48,1136.0,4.541005723027865,5.0629652297106714e-21
Pillai's trace,0.3104637696513646,48.0,1138.0,4.3565674453154015,9.446865260408661e-20
Hotelling-Lawley trace,0.4000916343609299,48,1046.8776415340449,4.726777427073573,4.143591124993183e-22
Roy's greatest root,0.33985843468738275,24,569,8.057477055713365,6.968586888964641e-24
Wilks' lambda,0.6742398672661015,48,1136.0,5.155715993244274,2.666846501932589e-25
Pillai's trace,0.34937108125873184,48.0,1138.0,5.018090957612405,2.4103768318641228e-24
Hotelling-Lawley trace,0.44813307381869205,48,1046.8776415340449,5.294350383093487,5.205731742043396e-26
Roy's greatest root,0.34730287370353147,24,569,8.233972297387892,1.715663462113377e-24
Wilks' lambda,0.6883030657790754,48,1136.0,4.859751356395328,3.094767387586336e-23
Pillai's trace,0.33726885684729635,48.0,1138.0,4.809005060148579,6.910223747260114e-23
Hotelling-Lawley trace,0.415696262039301,48,1046.8776415340449,4.911134198206338,2.2520051972442136e-23
Roy's greatest root,0.2856216418488367,24,569,6.77161309216617,2.1178703351167228e-19
Wilks' lambda,0.7047417118064213,48,1136.0,4.525087877501546,6.5253869333138656e-21
Pillai's trace,0.31538861315407435,48.0,1138.0,4.438613218799517,2.5641587764879303e-20
Hotelling-Lawley trace,0.390395457830734,48,1046.8776415340449,4.612224498654917,2.521389996156054e-21
Roy's greatest root,0.2928605981105523,24,569,6.943236680204344,5.2876842347323345e-20
Wilks' lambda,0.6589066354882097,48,1136.0,5.489146156281369,1.2414365481213486e-27
Pillai's trace,0.36750720995074404,48.0,1138.0,5.337226289160313,1.4174547133027256e-26
Hotelling-Lawley trace,0.47757831250201066,48,1046.8776415340449,5.642223414144035,2.0890307692471094e-28
Roy's greatest root,0.36891553298760676,24,569,8.74637242791451,3.0021139834873857e-26
Wilks' lambda,0.7044384065546231,48,1136.0,4.531156390322706,5.9237631007659565e-21
Pillai's trace,0.3143404854799259,48.0,1138.0,4.421111704780853,3.387296184511128e-20
Hotelling-Lawley trace,0.3929125652937634,48,1046.8776415340449,4.641962203010497,1.5782864115302463e-21
Roy's greatest root,0.3057133617324863,24,569,7.247954284407696,4.531774519236737e-21
Wilks' lambda,0.7326801932622741,48,1136.0,3.9823613357572216,3.494831774868268e-17
Pillai's trace,0.2829639608980387,48.0,1138.0,3.9070839245748816,1.1283287156635832e-16
Hotelling-Lawley trace,0.34350000845092055,48,1046.8776415340449,4.058190541121563,1.471336653270502e-17
Roy's greatest root,0.26200580424300446,24,569,6.2117209422612305,1.990073491554501e-17
Wilks' lambda,0.7358215982352299,48,1136.0,3.923277927502984,8.814166410557906e-17
Pillai's trace,0.27836263505794445,48.0,1138.0,3.833277712185855,3.5696189750311614e-16
Hotelling-Lawley trace,0.33974834262975345,48,1046.8776415340449,4.0138674716183935,2.9269559321886326e-17
Roy's greatest root,0.2677542275951737,24,569,6.348006479235576,6.573067269937471e-18
Wilks' lambda,0.7067548193849256,48,1136.0,4.484908805209527,1.2376492351325443e-20
Pillai's trace,0.3142904915473944,48.0,1138.0,4.420277455718169,3.432536972153619e-20
Hotelling-Lawley trace,0.38514045071478153,48,1046.8776415340449,4.5501405986641785,6.699660627015263e-21
Roy's greatest root,0.27804481737615716,24,569,6.591979211959726,9.074533017540581e-19
Wilks' lambda,0.6944281831487431,48,1136.0,4.733665850147571,2.332350482935145e-22
Pillai's trace,0.326766768784146,48.0,1138.0,4.630015309319055,1.2119545157633115e-21
Hotelling-Lawley trace,0.4095122747307273,48,1046.8776415340449,4.838075105965719,7.147373835756129e-23
Roy's greatest root,0.31154391900326034,24,569,7.386187079702297,1.4914062438738663e-21
Wilks' lambda,0.7146663782430173,48,1136.0,4.328652200749659,1.4829774298117613e-19
Pillai's trace,0.30421815068790425,48.0,1138.0,4.253203515230959,4.863937299149777e-19
Hotelling-Lawley trace,0.37283003781585067,48,1046.8776415340449,4.404702461969402,6.580562238328223e-20
Roy's greatest root,0.2776635862333589,24,569,6.582940856949217,9.764481194529819e-19
Wilks' lambda,0.6571858546081165,48,1136.0,5.527292112967378,6.7125879000077585e-28
Pillai's trace,0.37264568906020396,48.0,1138.0,5.428939569015493,3.23291086869367e-27
Hotelling-Lawley trace,0.476246710925019,48,1046.8776415340449,5.6264915574006835,2.681225833817959e-28
Roy's greatest root,0.3444712524422904,24,569,8.166839276652635,2.9225374144706065e-24
Wilks' lambda,0.6932903049595415,48,1136.0,4.75696263483385,1.6063898827564365e-22
Pillai's trace,0.3269255283807606,48.0,1138.0,4.632704361644907,1.1609851603124756e-21
Hotelling-Lawley trace,0.41323794613985765,48,1046.8776415340449,4.882091071322005,3.564595801865719e-23
Roy's greatest root,0.32294669320174507,24,569,7.6565278513247055,1.7072266738712306e-22
Wilks' lambda,0.6948005691419635,48,1136.0,4.726054095100684,2.6344606243168775e-22
Pillai's trace,0.32707504166794493,48.0,1138.0,4.635237267670899,1.1149352531680382e-21
Hotelling-Lawley trace,0.4077771847510366,48,1046.8776415340449,4.817576341568797,9.881002356440897e-23
Roy's greatest root,0.30431679818425517,24,569,7.214844090285049,5.915761541128551e-21
Wilks' lambda,0.6924364325091612,48,1136.0,4.774482421007996,1.213458999661185e-22
Pillai's trace,0.33084920531019385,48.0,1138.0,4.699325709526571,4.001586476052264e-22
Hotelling-Lawley trace,0.4105473316032117,48,1046.8776415340449,4.8503035132614905,5.891465182524502e-23
Roy's greatest root,0.2975163955399063,24,569,7.053617877591944,2.1691884788627732e-20
Wilks' lambda,0.7198214496083962,48,1136.0,4.228226475216486,7.275935838980018e-19
Pillai's trace,0.2957613001058971,48.0,1138.0,4.114451508727241,4.353143498413927e-18
Hotelling-Lawley trace,0.3675853238622694,48,1046.8776415340449,4.342740167839348,1.7378576943895324e-19
Roy's greatest root,0.2939365051960559,24,569,6.968744644023158,4.303250421387286e-20
Wilks' lambda,0.7328599334864597,48,1136.0,3.978970546457738,3.685610846375223e-17
Pillai's trace,0.2818017837834079,48.0,1138.0,3.888405051761947,1.5107076082017895e-16
Hotelling-Lawley trace,0.3445110555335571,48,1046.8776415340449,4.0701352910675315,1.222176122515463e-17
Roy's greatest root,0.2705703340703392,24,569,6.414771670250958,3.8217373408514505e-18
Wilks' lambda,0.7233175670352538,48,1136.0,4.160730567326293,2.113232393413821e-18
Pillai's trace,0.29211443949760063,48.0,1138.0,4.055041311463339,1.1090866408746429e-17
Hotelling-Lawley trace,0.3611835773638256,48,1046.8776415340449,4.267108416900528,5.674469053992975e-19
Roy's greatest root,0.2867914019666453,24,569,6.799346154959216,1.6921619588965615e-19
Wilks' lambda,0.7323648352783614,48,1136.0,3.9883135626173227,3.183450760718342e-17
Pillai's trace,0.2829171775224045,48.0,1138.0,3.9063315191451835,1.1416765359604252e-16
Hotelling-Lawley trace,0.3445730048261493,48,1046.8776415340449,4.07086717469793,1.2083576444457431e-17
Roy's greatest root,0.26617991207154773,24,569,6.310682082029611,8.901831233998838e-18
Wilks' lambda,0.7035097319963585,48,1136.0,4.549761651496558,4.403219054650052e-21
Pillai's trace,0.3156545106261032,48.0,1138.0,4.443056607629635,2.3891295674926157e-20
Hotelling-Lawley trace,0.3942035380153282,48,1046.8776415340449,4.657214060823038,1.2410784769717236e-21
Roy's greatest root,0.3048431312720865,24,569,7.227322570575717,5.350374469642252e-21
Wilks' lambda,0.6666044833404807,48,1136.0,5.3203138679425255,1.8850748957429647e-26
Pillai's trace,0.35926620618528426,48.0,1138.0,5.191337561128246,1.485592930484959e-25
Hotelling-Lawley trace,0.4613302712767387,48,1046.8776415340449,5.450265202819644,4.390416647878617e-27
Roy's greatest root,0.3506515954591961,24,569,8.313364909011774,9.145159232609525e-25
Wilks' lambda,0.6843311106503754,48,1136.0,4.942417273145875,8.21608960551341e-24
Pillai's trace,0.34137236294224804,48.0,1138.0,4.879558009644246,2.2292683556122753e-23
Hotelling-Lawley trace,0.42372093164290514,48,1046.8776415340449,5.005939547492451,5.02490113998675e-24
Roy's greatest root,0.2974458690745676,24,569,7.051945812642873,2.1986461511594237e-20
Wilks' lambda,0.6837124201646082,48,1136.0,4.955358507730806,6.674883233330047e-24
Pillai's trace,0.3409821375022062,48.0,1138.0,4.872833716475765,2.4831988925728553e-23
Hotelling-Lawley trace,0.4264848985753023,48,1046.8776415340449,5.038593708147674,2.9965314874585692e-24
Roy's greatest root,0.30995853977448035,24,569,7.348600380486638,2.0172076072311118e-21
Wilks' lambda,0.6798284431310415,48,1136.0,5.037003341834828,1.7985898481267945e-24
Pillai's trace,0.3394222787588151,48.0,1138.0,4.8459860822165,3.819610923945561e-23
Hotelling-Lawley trace,0.4426423136889807,48,1046.8776415340449,5.229481241102926,1.455964795479088e-25
Roy's greatest root,0.3650779836226457,24,569,8.655390528386892,6.141343075174117e-26
Wilks' lambda,0.7108372427168437,48,1136.0,4.403953470756382,4.486567951402767e-20
Pillai's trace,0.3072231001804985,48.0,1138.0,4.302839711220051,2.2155751674018436e-19
Hotelling-Lawley trace,0.3813846519206727,48,1046.8776415340449,4.50576870123878,1.3461153461990034e-20
Roy's greatest root,0.2953652498395135,24,569,7.002617798278465,3.2736176784857836e-20
Wilks' lambda,0.6849898207742416,48,1136.0,4.928658217639818,1.0246425137429027e-23
Pillai's trace,0.3374564455416761,48.0,1138.0,4.812222738423578,6.562892676654178e-23
Hotelling-Lawley trace,0.4271069496757729,48,1046.8776415340449,5.045942767332296,2.6673694889511295e-24
Roy's greatest root,0.3268509932198949,24,569,7.749092297588342,8.143918187468004e-23
Wilks' lambda,0.7089088970087929,48,1136.0,4.4421058339170925,2.446011639035334e-20
Pillai's trace,0.3114764070756897,48.0,1138.0,4.373398462043578,7.231118602852758e-20
Hotelling-Lawley trace,0.3818626061105378,48,1046.8776415340449,4.511415365357208,1.2317826593524256e-20
Roy's greatest root,0.2786745395957694,24,569,6.606908876249698,8.040100654374019e-19
Wilks' lambda,0.7092742867962087,48,1136.0,4.43486464267499,2.744610407098952e-20
Pillai's trace,0.31133296797537646,48.0,1138.0,4.37101313783959,7.510347804418846e-20
Hotelling-Lawley trace,0.3808377992276174,48,1046.8776415340449,4.499308053868341,1.4899851658735775e-20
Roy's greatest root,0.27530327882137323,24,569,6.526981902056724,1.537252095276621e-18
Wilks' lambda,0.6737703910138874,48,1136.0,5.165755813970432,2.2690921907587645e-25
Pillai's trace,0.3518595892501191,48.0,1138.0,5.061464650743002,1.200313482326688e-24
Hotelling-Lawley trace,0.44614550109535844,48,1046.8776415340449,5.2708687277014,7.554112930490734e-26
Roy's greatest root,0.3313400875936315,24,569,7.855521243365679,3.481602931045541e-23
Wilks' lambda,0.7372078347150263,48,1136.0,3.8973258267462167,1.322304706443652e-16
Pillai's trace,0.27528344973814817,48.0,1138.0,3.784106893710189,7.671767793237531e-16
Hotelling-Lawley trace,0.3395255300407316,48,1046.8776415340449,4.011235110864492,3.0488871680653383e-17
Roy's greatest root,0.27873684012164945,24,569,6.608385917884106,7.94441049527801e-19
Wilks' lambda,0.680146036801692,48,1136.0,5.030300980971283,2.0031050960545942e-24
Pillai's trace,0.3453661199559843,48.0,1138.0,4.9485600365796,7.365011541135439e-24
Hotelling-Lawley trace,0.4327626575973885,48,1046.8776415340449,5.112760641644303,9.257246554838337e-25
Roy's greatest root,0.3128751497269336,24,569,7.417748341442717,1.1574924691954683e-21
Wilks' lambda,0.7176920922117047,48,1136.0,4.269577219523071,3.781947208078159e-19
Pillai's trace,0.30039996679799436,48.0,1138.0,4.190387389409185,1.313498172359436e-18
Hotelling-Lawley trace,0.3681465236218011,48,1046.8776415340449,4.3493703148547205,1.5664468498392708e-19
Roy's greatest root,0.2772091916806151,24,569,6.5721679194279155,1.0655778899036155e-18
Wilks' lambda,0.6667105577106697,48,1136.0,5.318007846252835,1.9564024654048376e-26
Pillai's trace,0.3561756661255686,48.0,1138.0,5.137003537247836,3.5616253346115834e-25
Hotelling-Lawley trace,0.4655741758746781,48,1046.8776415340449,5.500403697937733,1.9818442511653035e-27
Roy's greatest root,0.3737223657522963,24,569,8.860334421377358,1.226846492031938e-26
Wilks' lambda,0.7391465172801702,48,1136.0,3.8611537576610595,2.32547882812479e-16
Pillai's trace,0.2713587889256879,48.0,1138.0,3.7216887920782558,2.0207674861141366e-15
Hotelling-Lawley trace,0.33869898681952176,48,1046.8776415340449,4.001470133281904,3.5471495117387306e-17
Roy's greatest root,0.28962625272523623,24,569,6.866555741694142,9.826065445528128e-20
Wilks' lambda,0.6709250153339017,48,1136.0,5.226829908992386,8.492212624485384e-26
Pillai's trace,0.35656340153872207,48.0,1138.0,5.143809007333835,3.1922239817316526e-25
Hotelling-Lawley trace,0.44950860513582525,48,1046.8776415340449,5.3106012362022845,4.0231393316254803e-26
Roy's greatest root,0.3224455198001536,24,569,7.6446458652619755,1.877529627931709e-22
Wilks' lambda,0.6810103504120734,48,1136.0,5.012084624552248,2.6841533407130714e-24
Pillai's trace,0.3404140026450826,48.0,1138.0,4.8630493743060015,2.9051775936016843e-23
Hotelling-Lawley trace,0.43694680462744284,48,1046.8776415340449,5.162193146687326,4.229885257770838e-25
Roy's greatest root,0.346031110905311,24,569,8.203820921046749,2.179197431631838e-24
Wilks' lambda,0.6915008662117926,48,1136.0,4.79371564825762,8.917550534217935e-23
Pillai's trace,0.33312156588075115,48.0,1138.0,4.738052255499876,2.153154951696571e-22
Hotelling-Lawley trace,0.4105225540075,48,1046.8776415340449,4.85001078487117,5.918783355574021e-23
Roy's greatest root,0.28603849763432604,24,569,6.78149604808048,1.9550872528367282e-19
Wilks' lambda,0.691659971041114,48,1136.0,4.790442042079373,9.397632736349961e-23
Pillai's trace,0.32586077985586354,48.0,1138.0,4.614679529709376,1.5484045279016776e-21
Hotelling-Lawley trace,0.42046567712188976,48,1046.8776415340449,4.96748119878468,9.235488444671977e-24
Roy's greatest root,0.34758783509958285,24,569,8.24072825715261,1.626172020021725e-24
Wilks' lambda,0.7048690481386475,48,1136.0,4.522541307486222,6.795680268681337e-21
Pillai's trace,0.314455205238795,48.0,1138.0,4.42302622118049,3.285711290798455e-20
Hotelling-Lawley trace,0.39128785582546827,48,1046.8776415340449,4.622767500145597,2.1356028406545985e-21
Roy's greatest root,0.29986084456708273,24,569,7.109200856611253,1.3855780789923424e-20
Wilks' lambda,0.735191774892763,48,1136.0,3.9350932604041287,7.326879516401353e-17
Pillai's trace,0.277283196172048,48.0,1138.0,3.8160203859226476,4.670127349100721e-16
Hotelling-Lawley trace,0.34322099710545867,48,1046.8776415340449,4.054894234934774,1.5486126027199775e-17
Roy's greatest root,0.2833326575453689,24,569,6.7173450893047875,3.286137780142831e-19
Wilks' lambda,0.6794683136754779,48,1136.0,5.044609044343308,1.5916687163569413e-24
Pillai's trace,0.34604125322987744,48.0,1138.0,4.960257560643134,6.103688958106288e-24
Hotelling-Lawley trace,0.43419555184743025,48,1046.8776415340449,5.129689194042804,7.079551400771591e-25
Roy's greatest root,0.3150162136297252,24,569,7.468509398138068,7.701522487578545e-22
Wilks' lambda,0.7197815204224888,48,1136.0,4.229000185638278,7.187452969961707e-19
Pillai's trace,0.296479041820125,48.0,1138.0,4.126174037406003,3.618752123464655e-18
Hotelling-Lawley trace,0.36671949729962866,48,1046.8776415340449,4.332511087547309,2.0397563812073884e-19
Roy's greatest root,0.28838273712468593,24,569,6.837074059331095,1.2471187309012456e-19
Wilks' lambda,0.6984701705024102,48,1136.0,4.651371467747415,8.696097133366511e-22
Pillai's trace,0.324814012017087,48.0,1138.0,4.596981423842345,2.0541493792340117e-21
Hotelling-Lawley trace,0.39836439511504174,48,1046.8776415340449,4.706371413107146,5.717220224650027e-22
Roy's greatest root,0.2787910861752157,24,569,6.609672001404072,7.862020643380213e-19
Wilks' lambda,0.680852003909026,48,1136.0,5.015419355115238,2.5441417986609673e-24
Pillai's trace,0.340842500655921,48.0,1138.0,4.8704282884006345,2.5808895958014577e-23
Hotelling-Lawley trace,0.43688421245474096,48,1046.8776415340449,5.161453667918889,4.279744379874268e-25
Roy's greatest root,0.34435157445313735,24,569,8.16400191099313,2.9891157332445857e-24
Wilks' lambda,0.6914909914489451,48,1136.0,4.793918860248848,8.888569935235792e-23
Pillai's trace,0.33055692974801487,48.0,1138.0,4.69435227577199,4.332966856991913e-22
Hotelling-Lawley trace,0.41426582688206326,48,1046.8776415340449,4.894234698113257,2.9418933399682406e-23
Roy's greatest root,0.3121064002822382,24,569,7.399522573358063,1.3399213243222561e-21
Wilks' lambda,0.7235702801443371,48,1136.0,4.155870664701859,2.2816518579264482e-18
Pillai's trace,0.29059192131101985,48.0,1138.0,4.030313311552412,1.6359009483692536e-17
Hotelling-Lawley trace,0.3624630883789051,48,1046.8776415340449,4.282224863395167,4.480142229638934e-19
Roy's greatest root,0.29643659528293287,24,569,7.0280176131662,2.666860315213812e-20
Wilks' lambda,0.7099156211850389,48,1136.0,4.422168379862614,3.358652171752933e-20
Pillai's trace,0.30709686009523807,48.0,1138.0,4.300750913113394,2.290169315190494e-19
Hotelling-Lawley trace,0.3846540199789575,48,1046.8776415340449,4.544393790622065,7.333548633129995e-21
Roy's greatest root,0.3064567149649747,24,569,7.265577950627941,3.93262025942653e-21
Wilks' lambda,0.6816643041454182,48,1136.0,4.998324862918989,3.3480999777448656e-24
Pillai's trace,0.34168411215898736,48.0,1138.0,4.884932288935512,2.045106090486501e-23
Hotelling-Lawley trace,0.43274567518977336,48,1046.8776415340449,5.112560007454336,9.286716885327889e-25
Roy's greatest root,0.32846713129083155,24,569,7.7874082376867975,5.996528909786929e-23
Wilks' lambda,0.7187707099750349,48,1136.0,4.248608194557782,5.270658036860848e-19
Pillai's trace,0.2981621838016906,48.0,1138.0,4.1537027639661765,2.3441677159881563e-18
Hotelling-Lawley trace,0.36770613017525366,48,1046.8776415340449,4.344167402263217,1.6994434766059254e-19
Roy's greatest root,0.2850648213729952,24,569,6.758411806718095,2.3566785433959645e-19
Wilks' lambda,0.7074972212947512,48,1136.0,4.470134705492202,1.56585810927776e-20
Pillai's trace,0.3139352115471873,48.0,1138.0,4.414350321176601,3.7718091118471846e-20
Hotelling-Lawley trace,0.38313980282104776,48,1046.8776415340449,4.526504470108958,9.716365545041338e-21
Roy's greatest root,0.27160562376922065,24,569,6.439316663528606,3.1312154279177756e-18
Wilks' lambda,0.6725490350207027,48,1136.0,5.191923927460529,1.4893427031894936e-25
Pillai's trace,0.35227043955128,48.0,1138.0,5.06863820667707,1.069555235022172e-24
Hotelling-Lawley trace,0.4499768413138808,48,1046.8776415340449,5.316133089425128,3.685247881782487e-26
Roy's greatest root,0.3421045952283447,24,569,8.110729778538671,4.563499452619895e-24
Wilks' lambda,0.7044485363720355,48,1136.0,4.53095365029905,5.942938241531802e-21
Pillai's trace,0.31104328439360684,48.0,1138.0,4.366197072641258,8.107357062794617e-20
Hotelling-Lawley trace,0.3975586979066644,48,1046.8776415340449,4.696852715262596,6.643332295142231e-22
Roy's greatest root,0.33114933663514634,24,569,7.85099885605826,3.6095156763832933e-23
Wilks' lambda,0.7251147556744656,48,1136.0,4.126224230080096,3.6415012833529836e-18
Pillai's trace,0.2906332254052889,48.0,1138.0,4.030983571260827,1.6187655742662062e-17
Hotelling-Lawley trace,0.35737414142778423,48,1046.8776415340449,4.222102837563372,1.1461428709020483e-18
Roy's greatest root,0.27973732365101767,24,569,6.632105714892877,6.554929909680798e-19
Wilks' lambda,0.6912071244131939,48,1136.0,4.799762400090178,8.094280139535417e-23
Pillai's trace,0.32623589455429264,48.0,1138.0,4.621027125761984,1.3991018083053442e-21
Hotelling-Lawley trace,0.421508758126102,48,1046.8776415340449,4.979804405075146,7.599236363659962e-24
Roy's greatest root,0.3492528238365029,24,569,8.280202365123756,1.18927119702673e-24
Wilks' lambda,0.6882199461929716,48,1136.0,4.8614739397672375,3.0104588916487345e-23
Pillai's trace,0.3311566967340779,48.0,1138.0,4.704559940632155,3.6801359435851177e-22
Hotelling-Lawley trace,0.4248691315871732,48,1046.8776415340449,5.019504653863652,4.053873570432104e-24
Roy's greatest root,0.34271779695373245,24,569,8.12526776944474,4.0656998812100466e-24
Wilks' lambda,0.6761014976137355,48,1136.0,5.1160077475475285,5.050925278110647e-25
Pillai's trace,0.34997613281236917,48.0,1138.0,5.028624725028331,2.034988168008576e-24
Hotelling-Lawley trace,0.4404972818597548,48,1046.8776415340449,5.20413932650145,2.1757620841939663e-25
Roy's greatest root,0.3199425656134673,24,569,7.585304993085953,3.0194784022654187e-22
Wilks' lambda,0.7034443372039106,48,1136.0,4.551073172887491,4.312082367214451e-21
Pillai's trace,0.31568640153137123,48.0,1138.0,4.443589627911955,2.3689513497637995e-20
Hotelling-Lawley trace,0.39438077668452226,48,1046.8776415340449,4.659308000482859,1.2007868045759391e-21
Roy's greatest root,0.3053025475900077,24,569,7.238214565779765,4.901285572003257e-21
