Test,Value,Num DF,Den DF,F Value,Pr > F
Wilks' lambda,0.8679088663141944,18,1166.0,4.7549044759678525,2.3897702203779687e-10
Pillai's trace,0.13530800974965468,18.0,1168.0,4.7085451411432695,3.2789477253718627e-10
Hotelling-Lawley trace,0.14848823721464582,18,967.8958810068611,4.802794520057915,2.0912701419258641e-10
Roy's greatest root,0.1167379014593284,9,584,7.57499271691642,1.5341450212062686e-10
Wilks' lambda,0.8674158025339782,18,1166.0,4.774663844218988,2.0866533731421113e-10
Pillai's trace,0.13588387029106017,18.0,1168.0,4.730045097826347,2.829585077874376e-10
Hotelling-Lawley trace,0.14904561833356617,18,967.8958810068611,4.820822796463841,1.8506965651249024e-10
Roy's greatest root,0.1163512975594821,9,584,7.549906419415283,1.6804032868079025e-10
Wilks' lambda,0.8364181572702137,18,1166.0,6.051745584852049,2.8418654248316957e-14
Pillai's trace,0.1682161614100969,18.0,1168.0,5.958868932623491,5.4523714776395784e-14
Hotelling-Lawley trace,0.1900335647521411,18,967.8958810068611,6.146562047869962,2.049665331265839e-14
Roy's greatest root,0.1540719846357715,9,584,9.997559891921172,2.3783453690648768e-14
Wilks' lambda,0.8637013736001952,18,1166.0,4.924061797666206,7.463732814563055e-11
Pillai's trace,0.13916806833030915,18.0,1168.0,4.852916144159164,1.2164356188971987e-10
Hotelling-Lawley trace,0.15448532160267742,18,967.8958810068611,4.99676789179057,5.598330066677822e-11
Roy's greatest root,0.12866412539440683,9,584,8.348872136703731,9.250540108861775e-12
Wilks' lambda,0.8350480829079652,18,1166.0,6.10982723562845,1.8868060250264947e-14
Pillai's trace,0.16800602191001243,18.0,1168.0,5.9507423161669015,5.773450336913267e-14
Hotelling-Lawley trace,0.19387843117999315,18,967.8958810068611,6.270922763280362,8.648121251356456e-15
Roy's greatest root,0.17270075971129925,9,584,11.206360407933195,3.0976597121984006e-16
Wilks' lambda,0.8672869854842407,18,1166.0,4.779828920957779,2.013940063451778e-10
Pillai's trace,0.13463543208929699,18.0,1168.0,4.683451022732279,3.8939629271019683e-10
Hotelling-Lawley trace,0.1508042886971215,18,967.8958810068611,4.877706308202633,1.2580698114954349e-10
Roy's greatest root,0.1342994768613407,9,584,8.71454383189144,2.4569866030703713e-12
Wilks' lambda,0.8381192920368995,18,1166.0,5.979827560746002,4.717024908199603e-14
Pillai's trace,0.16610113296156048,18.0,1168.0,5.877160488389866,9.689647154600104e-14
Hotelling-Lawley trace,0.18811198413232466,18,967.8958810068611,6.084409266991009,3.1536826187191254e-14
Roy's greatest root,0.15578880178248056,9,584,10.108962248996516,1.5920848680851457e-14
Wilks' lambda,0.8387053592760462,18,1166.0,5.9551013796031125,5.614091954199691e-14
Pillai's trace,0.1652038559308671,18.0,1168.0,5.842553509917409,1.2359101020977817e-13
Hotelling-Lawley trace,0.18765281964204059,18,967.8958810068611,6.069557769396936,3.4955631129457604e-14
Roy's greatest root,0.15818776328983464,9,584,10.264628195695936,9.090319949823404e-15
Wilks' lambda,0.841419770980846,18,1166.0,5.840917438349789,1.2534443096115103e-13
Pillai's trace,0.16173960160269787,18.0,1168.0,5.7092580825223855,3.1514129848061603e-13
Hotelling-Lawley trace,0.18471262715212375,18,967.8958810068611,5.974458382109609,6.754262491830191e-14
Roy's greatest root,0.1614567999378186,9,584,10.476752351520673,4.2390531436833465e-15
Wilks' lambda,0.8648114129394504,18,1166.0,4.879314106659485,1.0159946330835748e-10
Pillai's trace,0.1376271615057011,18.0,1168.0,4.795212540930719,1.8090016812697528e-10
Hotelling-Lawley trace,0.15350168907251988,18,967.8958810068611,4.964952678584406,6.952235159259323e-11
Roy's greatest root,0.13216669210700477,9,584,8.57614979894342,4.057371633878376e-12
Wilks' lambda,0.8232706836314432,18,1166.0,6.615072334914775,5.290918224333163e-16
Pillai's trace,0.18240279903614018,18.0,1168.0,6.511847043669477,1.0961252952291306e-15
Hotelling-Lawley trace,0.2077759321471852,18,967.8958810068611,6.720432049266729,3.7963455169365985e-16
Roy's greatest root,0.16634847738280162,9,584,10.79416786572846,1.3561218181507541e-15
Wilks' lambda,0.8440067144176109,18,1166.0,5.732608600924685,2.681830381561173e-13
Pillai's trace,0.15932581385628994,18.0,1168.0,5.616678448733032,6.030196383118984e-13
Hotelling-Lawley trace,0.1808762355804581,18,967.8958810068611,5.8503717826400665,1.59359197710363e-13
Roy's greatest root,0.15548111392194788,9,584,10.088996725601952,1.7107952053837752e-14
Wilks' lambda,0.8615282591197688,18,1166.0,5.011914215001502,4.0693619721291005e-11
Pillai's trace,0.14172461915563858,18.0,1168.0,4.948864500928648,6.278811613827912e-11
Hotelling-Lawley trace,0.15695232416749502,18,967.8958810068611,5.076562134227075,3.2495922169440616e-11
Roy's greatest root,0.12729010496040563,9,584,8.259713477430765,1.2782799927813836e-11
Wilks' lambda,0.8643294140603415,18,1166.0,4.898733763210647,8.887643043178632e-11
Pillai's trace,0.13783574736924215,18.0,1168.0,4.803018038459355,1.7145202475013822e-10
Hotelling-Lawley trace,0.15446127638177828,18,967.8958810068611,4.995990158433811,5.6280613340101794e-11
Roy's greatest root,0.13604860039395475,9,584,8.828042514452175,1.6286028880480752e-12
Wilks' lambda,0.8448477109314714,18,1166.0,5.697505378836894,3.4305922565799063e-13
Pillai's trace,0.15934956959391913,18.0,1168.0,5.617588405198096,5.99188664124695e-13
Hotelling-Lawley trace,0.17867718239622787,18,967.8958810068611,5.779244259136171,2.6050536043170457e-13
Roy's greatest root,0.14423205730467722,9,584,9.359057940659055,2.3835907717268023e-13
Wilks' lambda,0.8366597929527698,18,1166.0,6.041516710292278,3.054330041340619e-14
Pillai's trace,0.16912331798002297,18.0,1168.0,5.9939723394249835,4.258066809504566e-14
Hotelling-Lawley trace,0.18831680145448512,18,967.8958810068611,6.091034003946188,3.0121534193667445e-14
Roy's greatest root,0.13835865932298716,9,584,8.977939671624943,9.463629360650558e-13
Wilks' lambda,0.8567515999137444,18,1166.0,5.206193523436321,1.0589467841711232e-11
Pillai's trace,0.1456684980623044,18.0,1168.0,5.09739869893759,2.2479840395297434e-11
Hotelling-Lawley trace,0.16437471739111456,18,967.8958810068611,5.316636568194419,6.2900055891129615e-12
Roy's greatest root,0.14487726930360348,9,584,9.400925030367159,2.0488298293640313e-13
Wilks' lambda,0.8682239524225434,18,1166.0,4.742286320089715,2.6058785346974775e-10
Pillai's trace,0.13476055308375268,18.0,1168.0,4.688117962610021,3.7714797791587273e-10
Hotelling-Lawley trace,0.1483390796945911,18,967.8958810068611,4.797970077843622,2.1607713906715562e-10
Roy's greatest root,0.11959681300228328,9,584,7.760504310370381,7.82376591645259e-11
Wilks' lambda,0.8634170427010162,18,1166.0,4.935537570332696,6.895739805602092e-11
Pillai's trace,0.13903424218273364,18.0,1168.0,4.847900857309672,1.2591585376684972e-10
Hotelling-Lawley trace,0.15534980870383525,18,967.8958810068611,5.024729392243294,4.627305872400657e-11
Roy's greatest root,0.13419339621203952,9,584,8.707660376425675,2.5190440756611775e-12
Wilks' lambda,0.8440181614988359,18,1166.0,5.732130447199063,2.6908429789703633e-13
Pillai's trace,0.16019250922151293,18.0,1168.0,5.649892167418392,4.778317683577091e-13
Hotelling-Lawley trace,0.17981978908048002,18,967.8958810068611,5.816201429782456,2.0180852179631046e-13
Roy's greatest root,0.14554217057460797,9,584,9.44406973506345,1.7530207545100923e-13
Wilks' lambda,0.8666641382924906,18,1166.0,4.804818981689783,1.696230892579924e-10
Pillai's trace,0.13600076954654128,18.0,1168.0,4.734411194881255,2.746112391295114e-10
Hotelling-Lawley trace,0.1507746174036077,18,967.8958810068611,4.876746601706252,1.2662952245514688e-10
Roy's greatest root,0.1264592548395585,9,584,8.205800536255795,1.554429629663722e-11
Wilks' lambda,0.838573590496477,18,1166.0,5.9606584464831265,5.398691933675683e-14
Pillai's trace,0.16578973352803916,18.0,1168.0,5.86514632180742,1.054390825262967e-13
Hotelling-Lawley trace,0.1872979154829068,18,967.8958810068611,6.0580785318316765,3.7849666983181045e-14
Roy's greatest root,0.1533721376488092,9,584,9.952147598544952,2.801305708216464e-14
Wilks' lambda,0.8666620821454484,18,1166.0,4.804901523645062,1.695268919116023e-10
Pillai's trace,0.13645221142003033,18.0,1168.0,4.751277342999871,2.4460524445771214e-10
Hotelling-Lawley trace,0.15025882286980924,18,967.8958810068611,4.860063427288725,1.4181539457789947e-10
Roy's greatest root,0.12041731049650278,9,584,7.813745481106403,6.448903683546802e-11
Wilks' lambda,0.8441675032687247,18,1166.0,5.725893213351146,2.8112124883095346e-13
Pillai's trace,0.1605489944343142,18.0,1168.0,5.663562568151826,4.3417473166136343e-13
Hotelling-Lawley trace,0.1790118648764561,18,967.8958810068611,5.790069434329515,2.4173800568752546e-13
Roy's greatest root,0.13874162445646313,9,584,9.002789853619385,8.649389084427463e-13
Wilks' lambda,0.8306942583422527,18,1166.0,6.295352083973343,5.090022387812749e-15
Pillai's trace,0.17371142164010683,18.0,1168.0,6.172048202622303,1.2127240068005264e-14
Hotelling-Lawley trace,0.19850872931813085,18,967.8958810068611,6.420687963145559,3.0555261249366415e-15
Roy's greatest root,0.16669186883516282,9,584,10.81645015552612,1.2519561810812834e-15
Wilks' lambda,0.8449201051208889,18,1166.0,5.694486093191496,3.504000168699986e-13
Pillai's trace,0.15830553156262928,18.0,1168.0,5.577618993871277,7.926819614753457e-13
Hotelling-Lawley trace,0.17972617443381367,18,967.8958810068611,5.813173500294975,2.0607519539644565e-13
Roy's greatest root,0.15511407926097562,9,584,10.065180254267752,1.864053164052971e-14
Wilks' lambda,0.833797783337834,18,1166.0,6.162956149352598,1.296899744458243e-14
Pillai's trace,0.16937403123074812,18.0,1168.0,6.00368009669623,3.9765799144194304e-14
Hotelling-Lawley trace,0.19552750721037557,18,967.8958810068611,6.32426148876089,5.971207325389279e-15
Roy's greatest root,0.17361686290210046,9,584,11.26580532609185,2.5043689771578195e-16
Wilks' lambda,0.8437758560596385,18,1166.0,5.742253815728712,2.506326352319586e-13
Pillai's trace,0.15940235512650197,18.0,1168.0,5.619610423407711,5.907625285924638e-13
Hotelling-Lawley trace,0.18138221383689798,18,967.8958810068611,5.866737453368483,1.4231157853270705e-13
Roy's greatest root,0.15746103643047307,9,584,10.217471697266252,1.0771764045018407e-14
Wilks' lambda,0.846220041419043,18,1166.0,5.640336664990876,5.12145348558419e-13
Pillai's trace,0.15669540057393078,18.0,1168.0,5.516066330224299,1.2192461033895315e-12
Hotelling-Lawley trace,0.1782804816758957,18,967.8958810068611,5.766413127987645,2.8464242438236106e-13
Roy's greatest root,0.1562277188505363,9,584,10.13744308985702,1.4368782051446e-14
Wilks' lambda,0.8443593080994396,18,1166.0,5.717884944474701,2.973669135983891e-13
Pillai's trace,0.1602160283781115,18.0,1168.0,5.650793910592333,4.748217010179112e-13
Hotelling-Lawley trace,0.17891122176771054,18,967.8958810068611,5.786814171958356,2.4723506096899213e-13
Roy's greatest root,0.1402847205534912,9,584,9.102919644804317,6.019858042785629e-13
Wilks' lambda,0.8474597083475928,18,1166.0,5.588813888147318,7.346568408445311e-13
Pillai's trace,0.1566106664145306,18.0,1168.0,5.512830060712805,1.2471452559716358e-12
Hotelling-Lawley trace,0.17519407168014622,18,967.8958810068611,5.6665843921073105,5.668624371178321e-13
Roy's greatest root,0.141171379178882,9,584,9.160453937829676,4.888462589213136e-13
Wilks' lambda,0.8854916176145828,18,1166.0,4.061105764181357,2.632728005475898e-08
Pillai's trace,0.11640472753250752,18.0,1168.0,4.01008302654286,3.6961431018426445e-08
Hotelling-Lawley trace,0.1271745943137116,18,967.8958810068611,4.11341299565403,2.1238422671008767e-08
Roy's greatest root,0.10719659806680795,9,584,6.9558681412239824,1.4506628976699841e-09
Wilks' lambda,0.8644922740535738,18,1166.0,4.892170343835482,9.298830201609895e-11
Pillai's trace,0.13938871856966056,18.0,1168.0,4.861186837842969,1.1491118474729155e-10
Hotelling-Lawley trace,0.15225900482140686,18,967.8958810068611,4.924758537800174,9.138194509599469e-11
Roy's greatest root,0.11227323459327751,9,584,7.2852854447193405,4.3907037604722423e-10
Wilks' lambda,0.8470626477085565,18,1166.0,5.605304126797587,6.54560425678747e-13
Pillai's trace,0.1562628859018385,18.0,1168.0,5.499550322661497,1.368451771161524e-12
Hotelling-Lawley trace,0.17662426632288997,18,967.8958810068611,5.712843483882078,4.119970491423558e-13
Roy's greatest root,0.15054615447569364,9,584,9.768772690422788,5.427198184472642e-14
Wilks' lambda,0.8623555509842685,18,1166.0,4.978430173409439,5.128647174589814e-11
Pillai's trace,0.14041408141341383,18.0,1168.0,4.899646548300192,8.816634981032538e-11
Hotelling-Lawley trace,0.15640279286670852,18,967.8958810068611,5.058787757148286,3.6684857757960835e-11
Roy's greatest root,0.1320878745105377,9,584,8.571035412683779,4.133298873665922e-12
Wilks' lambda,0.8540035160504991,18,1166.0,5.318703220253593,4.842604669340244e-12
Pillai's trace,0.15062562320636502,18.0,1168.0,5.284992292908846,6.110591736579468e-12
Hotelling-Lawley trace,0.16553485089431136,18,967.8958810068611,5.35416063701096,4.862683516403953e-12
Roy's greatest root,0.12058185735813487,9,584,7.824422744127863,6.203751767659656e-11
Wilks' lambda,0.8659001307888415,18,1166.0,4.835509532965254,1.3735333991830662e-10
Pillai's trace,0.13716987717328727,18.0,1168.0,4.77810660764581,2.03457808137195e-10
Hotelling-Lawley trace,0.15132214049865156,18,967.8958810068611,4.894456024148115,1.1227878318481738e-10
Roy's greatest root,0.12234238176613785,9,584,7.938661216824944,4.09806145926239e-11
Wilks' lambda,0.8282800226601343,18,1166.0,6.398857196679867,2.447711866699557e-15
Pillai's trace,0.1760142299148677,18.0,1168.0,6.261763657989565,6.434490576756299e-15
Hotelling-Lawley trace,0.20213662068916388,18,967.8958810068611,6.538030704382198,1.3512012217887087e-15
Roy's greatest root,0.17199264568955175,9,584,11.160411675855357,3.651162337035017e-16
Wilks' lambda,0.8345941478469495,18,1166.0,6.129102469664338,1.6469023402626005e-14
Pillai's trace,0.16935238430505392,18.0,1168.0,6.002841810747615,4.00013607390091e-14
Hotelling-Lawley trace,0.19345848568142116,18,967.8958810068611,6.257339788782867,9.503291900696554e-15
Roy's greatest root,0.16475763566695256,9,584,10.690939914388922,1.9640969793243322e-15
Wilks' lambda,0.8571857869536167,18,1166.0,5.188466921678493,1.1976576453096471e-11
Pillai's trace,0.14595658222204452,18.0,1168.0,5.108273277526064,2.0848175797243286e-11
Hotelling-Lawley trace,0.16294232358553998,18,967.8958810068611,5.27030634534967,8.64070754161873e-12
Roy's greatest root,0.1359838799302876,9,584,8.823842875476439,1.653568109183629e-12
Wilks' lambda,0.856614433373787,18,1166.0,5.211796437986361,1.0185274881164842e-11
Pillai's trace,0.14692496978017436,18.0,1168.0,5.144852681943549,1.617800967310502e-11
Hotelling-Lawley trace,0.16325450287063906,18,967.8958810068611,5.280403663412528,8.063169637145428e-12
Roy's greatest root,0.13193785900774893,9,584,8.561301073391707,4.281764007702818e-12
Wilks' lambda,0.842984646458417,18,1166.0,5.7753404443822385,1.9868820290992116e-13
Pillai's trace,0.16018082048443527,18.0,1168.0,5.649444020516389,4.793347801182422e-13
Hotelling-Lawley trace,0.18250615505880388,18,967.8958810068611,5.90309089686471,1.1067681561023614e-13
Roy's greatest root,0.15887003888432946,9,584,10.308900300938712,7.751719338773127e-15
Wilks' lambda,0.8535137771247452,18,1166.0,5.338810717763892,4.209824174367416e-12
Pillai's trace,0.14814765156518306,18.0,1168.0,5.191092318827685,1.1736996805640754e-11
Hotelling-Lawley trace,0.16968067542295784,18,967.8958810068611,5.488255725624087,1.9356732684661398e-12
Roy's greatest root,0.15730624538557614,9,584,10.20742747835294,1.116834787897217e-14
Wilks' lambda,0.8296629035739581,18,1166.0,6.339513902518429,3.724775640582867e-15
Pillai's trace,0.17506931386600472,18.0,1168.0,6.224923139064956,8.347866610565905e-15
Hotelling-Lawley trace,0.1996050182220987,18,967.8958810068611,6.456147003128409,2.387990614580107e-15
Roy's greatest root,0.1650463401880924,9,584,10.709673629982884,1.836376251422627e-15
Wilks' lambda,0.8643497384068657,18,1166.0,4.897914570569605,8.937958220927841e-11
Pillai's trace,0.1378500676780771,18.0,1168.0,4.803553983290205,1.7082161888420383e-10
Hotelling-Lawley trace,0.1543940485875103,18,967.8958810068611,4.993815701466967,5.712024269009067e-11
Roy's greatest root,0.13562936901135636,9,584,8.800839055848012,1.797270218038986e-12
Wilks' lambda,0.8597317325165684,18,1166.0,5.084793697492291,2.4577310409175936e-11
Pillai's trace,0.14336958807792355,18.0,1168.0,5.0107405389331765,4.095034409607836e-11
Hotelling-Lawley trace,0.15954621854823317,18,967.8958810068611,5.160460643301634,1.832297489534478e-11
Roy's greatest root,0.13227488985743047,9,584,8.583170630748821,3.95540962309691e-12
Wilks' lambda,0.8288683276176548,18,1166.0,6.373593232189644,2.9268506741635717e-15
Pillai's trace,0.17429878520047196,18.0,1168.0,6.194909887039563,1.0319276067937805e-14
Hotelling-Lawley trace,0.20264323532180856,18,967.8958810068611,6.554416958452476,1.2056266332598756e-15
Roy's greatest root,0.18160276012046267,9,584,11.784001323372244,3.939232625008659e-17
Wilks' lambda,0.8232316780407615,18,1166.0,6.616763649388216,5.227840324658259e-16
Pillai's trace,0.1836492198607098,18.0,1168.0,6.560843837201349,7.74543606579764e-16
Hotelling-Lawley trace,0.20636648052962242,18,967.8958810068611,6.674843882607224,5.214599002206922e-16
Roy's greatest root,0.1510202887202089,9,584,9.799538734733554,4.857008054145193e-14
Wilks' lambda,0.8455978463799572,18,1166.0,5.666238897959497,4.271362992389326e-13
Pillai's trace,0.1579243518744513,18.0,1168.0,5.563037398631649,8.778408411300659e-13
Hotelling-Lawley trace,0.17842991915312756,18,967.8958810068611,5.771246625308399,2.7529848713283983e-13
Roy's greatest root,0.15081020348882326,9,584,9.785906537496976,5.101853565238925e-14
Wilks' lambda,0.8349536796591576,18,1166.0,6.113834542399137,1.8342140011479694e-14
Pillai's trace,0.16980447598042414,18.0,1168.0,6.020353361224748,3.5357832543987934e-14
Hotelling-Lawley trace,0.19197252327421704,18,967.8958810068611,6.209276910266668,1.3266115056301262e-14
Roy's greatest root,0.15527079847924707,9,584,10.075349590208921,1.796999808404804e-14
Wilks' lambda,0.8426526227742066,18,1166.0,5.7892388163474475,1.8021328565208167e-13
Pillai's trace,0.16247425649971836,18.0,1168.0,5.737483686749471,2.585209780458055e-13
Hotelling-Lawley trace,0.18064442433077985,18,967.8958810068611,5.842873937554647,1.6783620656798155e-13
Roy's greatest root,0.13586216768194456,9,584,8.815945102917292,1.7015594880635586e-12
Wilks' lambda,0.848739600387429,18,1166.0,5.535737762576813,1.0649999134573953e-12
Pillai's trace,0.15606179848531418,18.0,1168.0,5.4918742360211725,1.4438653388198102e-12
Hotelling-Lawley trace,0.17256058356764883,18,967.8958810068611,5.581405239114493,1.0195700401606094e-12
Roy's greatest root,0.12855552952493607,9,584,8.34182547139585,9.49002483825264e-12
Wilks' lambda,0.8520046984083586,18,1166.0,5.400878825751339,2.731356826185572e-12
Pillai's trace,0.15291423647939545,18.0,1168.0,5.37194054353399,3.3348567926921327e-12
Hotelling-Lawley trace,0.1679290818127766,18,967.8958810068611,5.431601108732204,2.857337350720787e-12
Roy's greatest root,0.11969517498465992,9,584,7.76688691011571,7.644589040255325e-11
Wilks' lambda,0.8745265834129256,18,1166.0,4.49132104378086,1.4472159027092825e-09
Pillai's trace,0.12820668835081628,18.0,1168.0,4.444502233998647,1.9866351265344165e-09
Hotelling-Lawley trace,0.14035038745686518,18,967.8958810068611,4.539578921604649,1.2364740974224974e-09
Roy's greatest root,0.11259131861032252,9,584,7.305925563158706,4.0738324315700817e-10
Wilks' lambda,0.8764963095558621,18,1166.0,4.413443992429328,2.4561038703416325e-09
Pillai's trace,0.1261027682214093,18.0,1168.0,4.366658094656471,3.367825188218775e-09
Hotelling-Lawley trace,0.13794081201337988,18,967.8958810068611,4.461642137164892,2.0868178354332995e-09
Roy's greatest root,0.11129785777669778,9,584,7.221994326843499,5.524354788324644e-10
Wilks' lambda,0.8453101940026074,18,1166.0,5.67822364949573,3.927193238304777e-13
Pillai's trace,0.15840836812142992,18.0,1168.0,5.581553923339853,7.711481660782943e-13
Hotelling-Lawley trace,0.17859863153725283,18,967.8958810068611,5.7767035620270395,2.65116771956233e-13
Roy's greatest root,0.14909327385780405,9,584,9.67449688143973,7.626776604277226e-14
Wilks' lambda,0.8216854311464962,18,1166.0,6.683907168024611,3.246996736702697e-16
Pillai's trace,0.18461575409276754,18.0,1168.0,6.598884606094675,5.914384520600809e-16
Hotelling-Lawley trace,0.2093421364112908,18,967.8958810068611,6.771090319565028,2.6677245308674e-16
Roy's greatest root,0.1620071159159577,9,584,10.512461743879921,3.728518913753308e-15
Wilks' lambda,0.8528368037740439,18,1166.0,5.366634121761143,3.4679260971950074e-12
Pillai's trace,0.15030890313010145,18.0,1168.0,5.2729765152272545,6.643404987175933e-12
Hotelling-Lawley trace,0.16886875505898963,18,967.8958810068611,5.461994475925547,2.318723541635496e-12
Roy's greatest root,0.14309136848838575,9,584,9.285039910801919,3.115008361474668e-13
Wilks' lambda,0.8153315958838467,18,1166.0,6.9618153210539395,4.510834449256714e-17
Pillai's trace,0.19007743108247127,18.0,1168.0,6.814608269773956,1.2792595307970935e-16
Hotelling-Lawley trace,0.21986070214231332,18,967.8958810068611,7.111309254070914,2.4902071077522285e-17
Roy's greatest root,0.18375811272924003,9,584,11.923859759319575,2.393988297038802e-17
Wilks' lambda,0.8732106891315492,18,1166.0,4.5434943038113,1.0145403534114835e-09
Pillai's trace,0.12880816398989875,18.0,1168.0,4.466788749433812,1.7075134284120967e-09
Hotelling-Lawley trace,0.14288700230077714,18,967.8958810068611,4.621624746246146,7.116643229876156e-10
Roy's greatest root,0.12428463379582448,9,584,8.0646917929735,2.5938055071574903e-11
Wilks' lambda,0.8452717424418271,18,1166.0,5.679826159242618,3.883321289293607e-13
Pillai's trace,0.15853538025669978,18.0,1168.0,5.586414511655821,7.45352586482935e-13
Hotelling-Lawley trace,0.17854747447686328,18,967.8958810068611,5.775048906722957,2.681637204603145e-13
Roy's greatest root,0.1481445955128518,9,584,9.612938197722828,9.524959129870461e-14
Wilks' lambda,0.8650090754723506,18,1166.0,4.87135500873818,1.073238631264528e-10
Pillai's trace,0.13715816203449388,18.0,1168.0,4.777668482140507,2.0407093680846916e-10
Hotelling-Lawley trace,0.15355178435356256,18,967.8958810068611,4.966572991046764,6.875994388622185e-11
Roy's greatest root,0.13499175788271423,9,584,8.759465178167234,2.087913391171206e-12
Wilks' lambda,0.856464956535026,18,1166.0,5.217903730404286,9.762194031692734e-12
Pillai's trace,0.14619984503416728,18.0,1168.0,5.1174585753391,1.956229068965894e-11
Hotelling-Lawley trace,0.1644786991235406,18,967.8958810068611,5.319999817055406,6.146613345302662e-12
Roy's greatest root,0.14267042351303624,9,584,9.25772525906813,3.438424359445914e-13
Wilks' lambda,0.8376482154032411,18,1166.0,5.999721096531321,4.100306191793422e-14
Pillai's trace,0.1660785464642865,18.0,1168.0,5.8762889367875495,9.749224531405794e-14
Hotelling-Lawley trace,0.189369498809079,18,967.8958810068611,6.12508309214847,2.378846753346495e-14
Roy's greatest root,0.1618868641234236,9,584,10.504658738675486,3.8345434747614054e-15
Wilks' lambda,0.8321042908034764,18,1166.0,6.235108487073494,7.791497875040633e-15
Pillai's trace,0.17274996565711848,18.0,1168.0,6.1346576091954095,1.5790326996755998e-14
Hotelling-Lawley trace,0.1959387237127411,18,967.8958810068611,6.337562127257013,5.444262669275852e-15
Roy's greatest root,0.15932312501905174,9,584,10.338300556791802,6.973743227027102e-15
Wilks' lambda,0.8595536912345145,18,1166.0,5.092028718344991,2.3376110808428132e-11
Pillai's trace,0.14322233743621138,18.0,1168.0,5.005197190638865,4.254997033541343e-11
Hotelling-Lawley trace,0.1601648407757215,18,967.8958810068611,5.1804697396442085,1.598033237051829e-11
Roy's greatest root,0.13650562205864897,9,584,8.857698142472332,1.4627275950355762e-12
Wilks' lambda,0.8658429653642683,18,1166.0,4.837807529023641,1.3519909971831714e-10
Pillai's trace,0.13611361745984207,18.0,1168.0,4.738626496953939,2.667849465314252e-10
Hotelling-Lawley trace,0.15268409757882986,18,967.8958810068611,4.938507998391563,8.322557853673064e-11
Roy's greatest root,0.1360778431804277,9,584,8.82994004637442,1.617446878897421e-12
Wilks' lambda,0.8388391443757284,18,1166.0,5.9494606183843,5.841509117407178e-14
Pillai's trace,0.16601802631201526,18.0,1168.0,5.873953734261596,9.910661934397805e-14
Hotelling-Lawley trace,0.18633332264536934,18,967.8958810068611,6.026879150108831,4.6981932887745016e-14
Roy's greatest root,0.1469223924781953,9,584,9.53363080080734,1.2684000898609465e-13
Wilks' lambda,0.8528589514423004,18,1166.0,5.365723335019605,3.4900099199035508e-12
Pillai's trace,0.15146749648711547,18.0,1168.0,5.316951436424713,4.8917906452321165e-12
Hotelling-Lawley trace,0.1674539504882546,18,967.8958810068611,5.416233170068999,3.175492136691363e-12
Roy's greatest root,0.12774208766876458,9,584,8.289042133173167,1.1492629928652653e-11
Wilks' lambda,0.8594853876944957,18,1166.0,5.094804949553294,2.293087591760505e-11
Pillai's trace,0.14305594328417784,18.0,1168.0,4.998934230188708,4.443226096689036e-11
Hotelling-Lawley trace,0.16053010708760718,18,967.8958810068611,5.192284137026745,1.4739930905030225e-11
Roy's greatest root,0.13930464607772922,9,584,9.039323701043761,7.577905442031746e-13
Wilks' lambda,0.8404273109447403,18,1166.0,5.882601920102999,9.350354808662724e-14
Pillai's trace,0.16362893470575146,18.0,1168.0,5.781892322196575,1.8927535699344e-13
Hotelling-Lawley trace,0.18504449031998838,18,967.8958810068611,5.985192367736533,6.270533519279625e-14
Roy's greatest root,0.15362835934521543,9,584,9.968773539733979,2.6383554023242844e-14
Wilks' lambda,0.8418813427257609,18,1166.0,5.821556002433254,1.436134756579186e-13
Pillai's trace,0.1619560878394198,18.0,1168.0,5.7175731869963675,2.9728398073286484e-13
Hotelling-Lawley trace,0.18325768594602868,18,967.8958810068611,5.927398872328112,9.354578393456572e-14
Roy's greatest root,0.15357788677778192,9,584,9.965498430913849,2.6696858541433174e-14
Wilks' lambda,0.8582153204142385,18,1166.0,5.1464878260805325,1.6026621764935778e-11
Pillai's trace,0.14512518466289392,18.0,1168.0,5.07689893932737,2.5909546325736973e-11
Hotelling-Lawley trace,0.1613163634061037,18,967.8958810068611,5.217715293114735,1.2386048819928333e-11
Roy's greatest root,0.13177918064861857,9,584,8.551004610977026,4.444614433956658e-12
Wilks' lambda,0.8309405969533921,18,1166.0,6.284816220185435,5.4835966827534015e-15
Pillai's trace,0.17562678149867966,18.0,1168.0,6.246653149152629,7.15967134376068e-15
Hotelling-Lawley trace,0.19555191452951765,18,967.8958810068611,6.325050934045067,5.938555318857751e-15
Roy's greatest root,0.13847719004561856,9,584,8.985630998515694,9.203736310577786e-13
Wilks' lambda,0.8309701407567238,18,1166.0,6.2835529509899475,5.532782240871412e-15
Pillai's trace,0.17228056016946675,18.0,1168.0,6.1164169308111065,1.795945121586829e-14
Hotelling-Lawley trace,0.19950074038294402,18,967.8958810068611,6.452774176809974,2.4446493719060494e-15
Roy's greatest root,0.17745623648136244,9,584,11.514938011679519,1.0283349906975966e-16
Wilks' lambda,0.8594208020190602,18,1166.0,5.097430370743095,2.2517604157433706e-11
Pillai's trace,0.14370625706205742,18.0,1168.0,5.023417970681425,3.7513670724358166e-11
Hotelling-Lawley trace,0.15993578300281097,18,967.8958810068611,5.173060954698361,1.6810728863257567e-11
Roy's greatest root,0.13246834804616622,9,584,8.59572391766234,3.7794498475434985e-12
Wilks' lambda,0.8384663913060445,18,1166.0,5.965180309739679,5.2295195262537727e-14
