accuracy,recall,precision,f1,roc_auc_ovr,mcc,fit_time,Dataset,model,sampling
0.8107476635514018,0.8107476635514018,0.8122313450535511,0.8084575634826736,0.9534420387073897,0.7188578719706035,0.027280569076538086,Train,LogisticRegression,Undersampling
0.8200934579439252,0.8200934579439252,0.8224199517485302,0.8176661996640923,0.9546793672344925,0.7328345501159469,0.02263641357421875,Train,LogisticRegression,Undersampling
0.8130841121495327,0.8130841121495327,0.8192370120852817,0.8099270772783441,0.952157738095238,0.724550183729646,0.020647525787353516,Train,LogisticRegression,Undersampling
0.8130841121495327,0.8130841121495327,0.8155770379519692,0.8100446754953537,0.9547902577502049,0.7235380435105816,0.02647686004638672,Train,LogisticRegression,Undersampling
0.588957055214724,0.588957055214724,0.5669771861888847,0.5705264652696682,0.7272918973733823,0.38544501257414227,0.06605243682861328,Validation,LogisticRegression,Oversampling
0.5766871165644172,0.5766871165644172,0.5552987646020674,0.5626183068204571,0.736310396176703,0.3593720764806592,0.06661486625671387,Validation,LogisticRegression,Oversampling
0.558282208588957,0.558282208588957,0.5473539033773619,0.5492781378119465,0.7448237840186994,0.33870025903377204,0.0719304084777832,Validation,LogisticRegression,Oversampling
0.558282208588957,0.558282208588957,0.5559542294693304,0.5552104249097363,0.7061191361253439,0.33953516032433667,0.06298041343688965,Validation,LogisticRegression,Oversampling
0.558282208588957,0.558282208588957,0.5369801398971442,0.5443223902173712,0.7320976699141674,0.33425126240533715,0.06217479705810547,Validation,LogisticRegression,Oversampling
0.5337423312883436,0.5337423312883436,0.5210109590477688,0.5119982464789495,0.6961242440901594,0.3151171169219275,0.05353283882141113,Validation,LogisticRegression,Oversampling
0.5766871165644172,0.5766871165644172,0.5717875595870735,0.5736817182123352,0.7564021686048624,0.36555195236754334,0.07248473167419434,Validation,LogisticRegression,Oversampling
0.6111111111111112,0.6111111111111112,0.6003574702204839,0.5999651315571485,0.7505670241802176,0.41393265810455154,0.0542140007019043,Validation,LogisticRegression,Oversampling
0.5679012345679012,0.5679012345679012,0.561905942744457,0.5540113318767023,0.7221635492387545,0.35822195899966197,0.06866693496704102,Validation,LogisticRegression,Oversampling
0.654320987654321,0.654320987654321,0.6449910939131503,0.646322195695502,0.7950966058154852,0.4825547767817762,0.09084558486938477,Validation,LogisticRegression,Oversampling
0.7506830601092896,0.7506830601092896,0.7493490914214919,0.7443607710291648,0.9093858697740131,0.630808718345706,0.06605243682861328,Train,LogisticRegression,Oversampling
0.7493169398907104,0.7493169398907104,0.7477917647424182,0.7437073935362049,0.9077423556375562,0.6281918718105902,0.06661486625671387,Train,LogisticRegression,Oversampling
0.7540983606557377,0.7540983606557377,0.7523684643455401,0.747688569805568,0.90815111897651,0.6354106038230749,0.0719304084777832,Train,LogisticRegression,Oversampling
0.7547814207650273,0.7547814207650273,0.7530056747120895,0.7478216192802201,0.9090372571035715,0.6370058687657244,0.06298041343688965,Train,LogisticRegression,Oversampling
0.7493169398907104,0.7493169398907104,0.7463560293871206,0.7436494946125837,0.9066342626026769,0.6275390109327355,0.06217479705810547,Train,LogisticRegression,Oversampling
0.7493169398907104,0.7493169398907104,0.7467227551627393,0.742711444193816,0.9083610757254528,0.6280448987278074,0.05353283882141113,Train,LogisticRegression,Oversampling
0.7568306010928961,0.7568306010928961,0.7555171812133749,0.7503788012154523,0.9060498908091855,0.6396520302874313,0.07248473167419434,Train,LogisticRegression,Oversampling
0.7494880546075086,0.7494880546075086,0.7475341486685515,0.7432917345933447,0.9043384876789319,0.628565421670736,0.0542140007019043,Train,LogisticRegression,Oversampling
0.7610921501706485,0.7610921501706485,0.7604919687739724,0.7550131509662491,0.9095241180091586,0.6463026030262148,0.06866693496704102,Train,LogisticRegression,Oversampling
0.7440273037542662,0.7440273037542662,0.7418602753440271,0.7367509474368085,0.9046436782945696,0.6210457520237791,0.09084558486938477,Train,LogisticRegression,Oversampling
