accuracy,recall,precision,f1,roc_auc_ovr,mcc,fit_time,Dataset,model,sampling
0.4166666666666667,0.4166666666666667,0.46267361111111116,0.43630104463437797,0.6559477948366838,0.12078146865472836,0.0011134147644042969,Validation,KNN,Undersampling
0.3125,0.3125,0.3340927182838948,0.3170887212643678,0.49826801360870293,-0.02440652360709395,0.0011744499206542969,Validation,KNN,Undersampling
0.3541666666666667,0.3541666666666667,0.3655849358974359,0.35892857142857143,0.5885516776143443,0.023684231028602218,0.001035928726196289,Validation,KNN,Undersampling
0.48936170212765956,0.48936170212765956,0.48936170212765956,0.4773466833541928,0.6617743008906802,0.24794235184023236,0.000997781753540039,Validation,KNN,Undersampling
0.40425531914893614,0.40425531914893614,0.4533206994573176,0.4218085106382979,0.5979889391654097,0.11659851836323416,0.0010955333709716797,Validation,KNN,Undersampling
0.3191489361702128,0.3191489361702128,0.2900709219858156,0.29399150749114067,0.5612377718489773,-0.009091629371755727,0.0012791156768798828,Validation,KNN,Undersampling
0.3617021276595745,0.3617021276595745,0.44350419084461645,0.3762358942109493,0.5922749908044026,0.08698359220154082,0.0011568069458007812,Validation,KNN,Undersampling
0.40425531914893614,0.40425531914893614,0.4441489361702128,0.38657937806873977,0.5968774281274282,0.13025078750433533,0.0010807514190673828,Validation,KNN,Undersampling
0.6065573770491803,0.6065573770491803,0.6205194597646284,0.6031689592757852,0.8099796189010912,0.4197286266287995,0.0013382434844970703,Train,KNN,Undersampling
0.6346604215456675,0.6346604215456675,0.6365691047531719,0.6303448260259087,0.8144767601136093,0.45576659804190867,0.0012021064758300781,Train,KNN,Undersampling
0.629976580796253,0.629976580796253,0.6338641910805464,0.6298661914906225,0.8051270291851659,0.4474248307996607,0.0011134147644042969,Train,KNN,Undersampling
0.6323185011709602,0.6323185011709602,0.6332576026389313,0.6269085798359126,0.8194115478270345,0.45219848540695584,0.0011744499206542969,Train,KNN,Undersampling
0.6229508196721312,0.6229508196721312,0.6300587524531539,0.6170397157196595,0.8122016746429997,0.4432013839441533,0.001035928726196289,Train,KNN,Undersampling
0.5981308411214953,0.5981308411214953,0.6013879422757928,0.5932038476328635,0.7970278477090472,0.40186444508480124,0.000997781753540039,Train,KNN,Undersampling
0.647196261682243,0.647196261682243,0.6508319954003098,0.6463359935322552,0.8150711472645152,0.4735200924303644,0.0010955333709716797,Train,KNN,Undersampling
0.6355140186915887,0.6355140186915887,0.6363007951262892,0.6312261603917309,0.8114501093069326,0.45592238207272584,0.0012791156768798828,Train,KNN,Undersampling
0.6285046728971962,0.6285046728971962,0.6320765917304649,0.6236154639753447,0.812582671957672,0.44739717652854455,0.0011568069458007812,Train,KNN,Undersampling
0.6238317757009346,0.6238317757009346,0.6326178444169955,0.61620657888127,0.8161103775430361,0.44414112106469783,0.0010807514190673828,Train,KNN,Undersampling
0.50920245398773,0.50920245398773,0.5032279229704554,0.4692248583525694,0.664081516996408,0.2765283827909215,0.004682779312133789,Validation,KNN,Oversampling
0.5030674846625767,0.5030674846625767,0.4944034721315755,0.4907168821455753,0.6701888776216925,0.24624679144459719,0.004492998123168945,Validation,KNN,Oversampling
0.5030674846625767,0.5030674846625767,0.4933765459844197,0.48379553856677077,0.6785484963451065,0.2604257004523853,0.0045316219329833984,Validation,KNN,Oversampling
0.588957055214724,0.588957055214724,0.6037512453463374,0.5762504420560604,0.7103030644065559,0.40116462451262996,0.004464387893676758,Validation,KNN,Oversampling
0.48466257668711654,0.48466257668711654,0.45333019994286794,0.4478112462742647,0.6818506966502801,0.22034351135949012,0.004601955413818359,Validation,KNN,Oversampling
0.4601226993865031,0.4601226993865031,0.48104615091331326,0.4379907924555963,0.6475079517788423,0.20710155077138728,0.004477977752685547,Validation,KNN,Oversampling
0.49079754601226994,0.49079754601226994,0.49541647003303446,0.4658650908045997,0.683787651292081,0.2525141537758715,0.004712104797363281,Validation,KNN,Oversampling
0.5802469135802469,0.5802469135802469,0.5565861268167348,0.5452210380314955,0.7359637488947834,0.3726180859851265,0.004502296447753906,Validation,KNN,Oversampling
0.5123456790123457,0.5123456790123457,0.5377689772666941,0.49973729126077354,0.6811753252211051,0.2921649880546549,0.004622697830200195,Validation,KNN,Oversampling
0.5617283950617284,0.5617283950617284,0.5653888136103583,0.5428447392465383,0.7282247205317495,0.3531724693665021,0.00441288948059082,Validation,KNN,Oversampling
0.6741803278688525,0.6741803278688525,0.6897938161732377,0.6639522589243002,0.8663248406743923,0.5227984127085858,0.004682779312133789,Train,KNN,Oversampling
0.6646174863387978,0.6646174863387978,0.6803485642978326,0.6538788885666674,0.8626974156617662,0.5090491225486243,0.004492998123168945,Train,KNN,Oversampling
0.6741803278688525,0.6741803278688525,0.6890092323332043,0.6646234330415071,0.8628895366878959,0.5222161521193577,0.0045316219329833984,Train,KNN,Oversampling
0.6769125683060109,0.6769125683060109,0.6868586744421941,0.6664422493578966,0.8627101376991458,0.5249984715098006,0.004464387893676758,Train,KNN,Oversampling
0.6775956284153005,0.6775956284153005,0.6949323199756522,0.667833609873553,0.860437523212133,0.5286607043146672,0.004601955413818359,Train,KNN,Oversampling
0.6618852459016393,0.6618852459016393,0.677664423219118,0.6481646472006272,0.8621319817683246,0.5059119001316456,0.004477977752685547,Train,KNN,Oversampling
0.674863387978142,0.674863387978142,0.6902021255429371,0.663475539418688,0.8634512270616037,0.5243302007611668,0.004712104797363281,Train,KNN,Oversampling
0.6662116040955631,0.6662116040955631,0.6826565148203374,0.6553738713579882,0.8610856447717894,0.5122025380392694,0.004502296447753906,Train,KNN,Oversampling
0.6744027303754266,0.6744027303754266,0.6890764612955066,0.6620500386515829,0.8662364454317761,0.522708742488606,0.004622697830200195,Train,KNN,Oversampling
0.6648464163822526,0.6648464163822526,0.679194142303491,0.6531417496833066,0.8583082078120529,0.5091872441786586,0.00441288948059082,Train,KNN,Oversampling
