iteration,model,seed,sampling,Train_F1-score,Val_F1-score,Train_Recall,Val_Recall,Train_Precision,Val_Precision,Train_Accuracy,Val_Accuracy
6,XGBoost,87,base,0.3499,0.3884,0.5029,0.5437,0.3413,0.3021,0.5029,0.5437
6,XGBoost,87,undersampling,0.3117,0.3211,0.3512,0.4,0.366,0.2709,0.3512,0.4
6,Lgbm,87,base,0.3557,0.3884,0.5048,0.5437,0.3821,0.3021,0.5048,0.5437
6,Lgbm,87,undersampling,0.3141,0.3211,0.3631,0.4,0.3448,0.2709,0.3631,0.4
6,KNN,87,base,0.3618,0.3884,0.4933,0.5437,0.3279,0.3021,0.4933,0.5437
6,KNN,87,undersampling,0.1959,0.1667,0.3334,0.3333,0.2487,0.1111,0.3334,0.3333
7,AdaBoost,50,base,0.3623,0.3104,0.5257,0.4791,0.2764,0.2295,0.5257,0.4791
7,AdaBoost,50,undersampling,0.2807,0.3933,0.3505,0.4048,0.3136,0.4667,0.3505,0.4048
7,RandomForest,50,base,0.3655,0.3104,0.5219,0.4791,0.3236,0.2295,0.5219,0.4791
7,RandomForest,50,undersampling,0.3197,0.3066,0.3464,0.3254,0.3512,0.3187,0.3464,0.3254
7,SVM,50,base,0.3623,0.3104,0.5257,0.4791,0.2764,0.2295,0.5257,0.4791
7,SVM,50,undersampling,0.2974,0.3518,0.3378,0.3968,0.3234,0.4463,0.3378,0.3968
7,GradientBoosting,50,base,0.3628,0.3104,0.5229,0.4791,0.2979,0.2295,0.5229,0.4791
7,GradientBoosting,50,undersampling,0.3163,0.3473,0.3442,0.3889,0.3504,0.4341,0.3442,0.3889
7,LogisticRegression,50,base,0.3635,0.3104,0.5248,0.4791,0.2981,0.2295,0.5248,0.4791
7,LogisticRegression,50,undersampling,0.3172,0.3066,0.3442,0.3254,0.3493,0.3187,0.3442,0.3254
7,XGBoost,50,base,0.3635,0.3104,0.5248,0.4791,0.2981,0.2295,0.5248,0.4791
7,XGBoost,50,undersampling,0.3161,0.3518,0.3421,0.3968,0.3514,0.4463,0.3421,0.3968
7,Lgbm,50,base,0.3635,0.3104,0.5248,0.4791,0.2981,0.2295,0.5248,0.4791
7,Lgbm,50,undersampling,0.3197,0.3518,0.3442,0.3968,0.3429,0.4463,0.3442,0.3968
7,KNN,50,base,0.3459,0.3317,0.4495,0.4563,0.3861,0.3081,0.4495,0.4563
7,KNN,50,undersampling,0.173,0.1667,0.3312,0.3333,0.1937,0.1111,0.3312,0.3333
8,AdaBoost,15,base,0.3749,0.3958,0.4952,0.5323,0.355,0.3616,0.4952,0.5323
8,AdaBoost,15,undersampling,0.3583,0.3067,0.3833,0.3421,0.3947,0.3381,0.3833,0.3421
8,RandomForest,15,base,0.3651,0.3998,0.4943,0.5399,0.3412,0.3787,0.4943,0.5399
8,RandomForest,15,undersampling,0.3662,0.3091,0.3958,0.3421,0.4203,0.3327,0.3958,0.3421
8,SVM,15,base,0.3546,0.3998,0.4905,0.5399,0.3137,0.3787,0.4905,0.5399
8,SVM,15,undersampling,0.3664,0.3006,0.3938,0.3333,0.4191,0.3318,0.3938,0.3333
8,GradientBoosting,15,base,0.3651,0.3998,0.4943,0.5399,0.3412,0.3787,0.4943,0.5399
8,GradientBoosting,15,undersampling,0.3672,0.2796,0.3958,0.3246,0.4223,0.3009,0.3958,0.3246
8,LogisticRegression,15,base,0.3659,0.3998,0.4933,0.5399,0.3372,0.3787,0.4933,0.5399
8,LogisticRegression,15,undersampling,0.3662,0.3067,0.3938,0.3421,0.4193,0.3381,0.3938,0.3421
8,XGBoost,15,base,0.3779,0.3998,0.4933,0.5399,0.3455,0.3787,0.4933,0.5399
8,XGBoost,15,undersampling,0.3662,0.3067,0.3938,0.3421,0.4193,0.3381,0.3938,0.3421
8,Lgbm,15,base,0.3659,0.3998,0.4933,0.5399,0.3372,0.3787,0.4933,0.5399
8,Lgbm,15,undersampling,0.3648,0.2796,0.3938,0.3246,0.42,0.3009,0.3938,0.3246
8,KNN,15,base,0.4004,0.4431,0.4686,0.5247,0.3827,0.4158,0.4686,0.5247
8,KNN,15,undersampling,0.1768,0.2054,0.3292,0.3246,0.1833,0.3958,0.3292,0.3246
9,AdaBoost,57,base,0.3836,0.3612,0.5048,0.5247,0.3551,0.2753,0.5048,0.5247
9,AdaBoost,57,undersampling,0.2891,0.275,0.3546,0.3496,0.2683,0.2311,0.3546,0.3496
9,RandomForest,57,base,0.3657,0.3641,0.4981,0.5171,0.353,0.3533,0.4981,0.5171
9,RandomForest,57,undersampling,0.2966,0.3269,0.3397,0.3577,0.322,0.3481,0.3397,0.3577
9,SVM,57,base,0.3624,0.3612,0.5048,0.5247,0.3015,0.2753,0.5048,0.5247
9,SVM,57,undersampling,0.2938,0.2808,0.3397,0.3577,0.3171,0.2372,0.3397,0.3577
9,GradientBoosting,57,base,0.3637,0.3678,0.4971,0.5247,0.3325,0.4351,0.4971,0.5247
9,GradientBoosting,57,undersampling,0.2844,0.3087,0.3418,0.3659,0.2967,0.5684,0.3418,0.3659
9,LogisticRegression,57,base,0.3642,0.3678,0.4981,0.5247,0.3327,0.4351,0.4981,0.5247
9,LogisticRegression,57,undersampling,0.294,0.3087,0.3397,0.3659,0.3166,0.5684,0.3397,0.3659
9,XGBoost,57,base,0.3642,0.3678,0.4981,0.5247,0.3327,0.4351,0.4981,0.5247
9,XGBoost,57,undersampling,0.2927,0.3087,0.3397,0.3659,0.3139,0.5684,0.3397,0.3659
9,Lgbm,57,base,0.3637,0.3678,0.4971,0.5247,0.3302,0.4351,0.4971,0.5247
9,Lgbm,57,undersampling,0.2887,0.3087,0.344,0.3659,0.364,0.5684,0.344,0.3659
9,KNN,57,base,0.4133,0.414,0.4648,0.4487,0.3891,0.3849,0.4648,0.4487
9,KNN,57,undersampling,0.167,0.1636,0.3248,0.3252,0.1312,0.1093,0.3248,0.3252
10,AdaBoost,47,base,0.3612,0.3145,0.5248,0.4829,0.2754,0.2332,0.5248,0.4829
10,AdaBoost,47,undersampling,0.2641,0.3085,0.2872,0.3262,0.2679,0.3701,0.2872,0.3262
10,RandomForest,47,base,0.3632,0.3145,0.5219,0.4829,0.3414,0.2332,0.5219,0.4829
10,RandomForest,47,undersampling,0.2444,0.2451,0.2717,0.2979,0.2602,0.272,0.2717,0.2979
10,SVM,47,base,0.3612,0.3145,0.5248,0.4829,0.2754,0.2332,0.5248,0.4829
10,SVM,47,undersampling,0.2519,0.2613,0.2783,0.3404,0.2675,0.3273,0.2783,0.3404
10,GradientBoosting,47,base,0.3608,0.3145,0.5238,0.4829,0.2751,0.2332,0.5238,0.4829
10,GradientBoosting,47,undersampling,0.2532,0.2429,0.2783,0.2908,0.262,0.2593,0.2783,0.2908
10,LogisticRegression,47,base,0.3608,0.3145,0.5238,0.4829,0.2751,0.2332,0.5238,0.4829
10,LogisticRegression,47,undersampling,0.2477,0.2451,0.2739,0.2979,0.2627,0.272,0.2739,0.2979
10,XGBoost,47,base,0.3608,0.3145,0.5238,0.4829,0.2751,0.2332,0.5238,0.4829
10,XGBoost,47,undersampling,0.2475,0.2451,0.2739,0.2979,0.2639,0.272,0.2739,0.2979
10,Lgbm,47,base,0.3608,0.3145,0.5238,0.4829,0.2751,0.2332,0.5238,0.4829
10,Lgbm,47,undersampling,0.2513,0.2508,0.2761,0.2908,0.2759,0.282,0.2761,0.2908
10,KNN,47,base,0.3526,0.4208,0.4733,0.4905,0.359,0.3851,0.4733,0.4905
10,KNN,47,undersampling,0.2122,0.1667,0.3445,0.3333,0.1718,0.1111,0.3445,0.3333
11,AdaBoost,91,base,0.342,0.4011,0.5057,0.5513,0.2908,0.4051,0.5057,0.5513
11,AdaBoost,91,undersampling,0.2722,0.2719,0.3439,0.375,0.3182,0.2767,0.3439,0.375
11,RandomForest,91,base,0.349,0.4011,0.5029,0.5513,0.365,0.4051,0.5029,0.5513
11,RandomForest,91,undersampling,0.2773,0.2719,0.2953,0.375,0.313,0.2767,0.2953,0.375
11,SVM,91,base,0.3411,0.3963,0.5038,0.5551,0.2731,0.3082,0.5038,0.5551
11,SVM,91,undersampling,0.2849,0.2942,0.3038,0.3667,0.3232,0.3924,0.3038,0.3667
11,GradientBoosting,91,base,0.3423,0.4011,0.499,0.5513,0.3363,0.4051,0.499,0.5513
11,GradientBoosting,91,undersampling,0.2949,0.2719,0.3038,0.375,0.319,0.2767,0.3038,0.375
11,LogisticRegression,91,base,0.3423,0.4011,0.499,0.5513,0.3363,0.4051,0.499,0.5513
11,LogisticRegression,91,undersampling,0.2921,0.2899,0.3017,0.3833,0.3166,0.6188,0.3017,0.3833
11,XGBoost,91,base,0.3436,0.4011,0.5019,0.5513,0.337,0.4051,0.5019,0.5513
11,XGBoost,91,undersampling,0.2891,0.2899,0.2996,0.3833,0.3163,0.6188,0.2996,0.3833
11,Lgbm,91,base,0.3436,0.4011,0.5019,0.5513,0.337,0.4051,0.5019,0.5513
11,Lgbm,91,undersampling,0.2891,0.2899,0.2996,0.3833,0.3152,0.6188,0.2996,0.3833
11,KNN,91,base,0.3616,0.4906,0.4467,0.5361,0.4055,0.4824,0.4467,0.5361
11,KNN,91,undersampling,0.1693,0.2009,0.329,0.35,0.1759,0.3362,0.329,0.35
12,AdaBoost,12,base,0.3474,0.3786,0.5086,0.5399,0.3165,0.2915,0.5086,0.5399
12,AdaBoost,12,undersampling,0.337,0.2889,0.3665,0.3694,0.3395,0.2518,0.3665,0.3694
12,RandomForest,12,base,0.351,0.3786,0.4895,0.5399,0.3241,0.2915,0.4895,0.5399
12,RandomForest,12,undersampling,0.3372,0.3883,0.3686,0.3964,0.3268,0.3902,0.3686,0.3964
12,SVM,12,base,0.3443,0.3786,0.5048,0.5399,0.2819,0.2915,0.5048,0.5399
12,SVM,12,undersampling,0.3125,0.3883,0.3602,0.3964,0.2928,0.3902,0.3602,0.3964
12,GradientBoosting,12,base,0.3482,0.3786,0.4905,0.5399,0.2972,0.2915,0.4905,0.5399
12,GradientBoosting,12,undersampling,0.3446,0.3883,0.3769,0.3964,0.3343,0.3902,0.3769,0.3964
12,LogisticRegression,12,base,0.3492,0.3786,0.4924,0.5399,0.2982,0.2915,0.4924,0.5399
12,LogisticRegression,12,undersampling,0.338,0.3883,0.3748,0.3964,0.3286,0.3902,0.3748,0.3964
12,XGBoost,12,base,0.3492,0.3786,0.4924,0.5399,0.2982,0.2915,0.4924,0.5399
12,XGBoost,12,undersampling,0.3381,0.3883,0.3686,0.3964,0.3284,0.3902,0.3686,0.3964
12,Lgbm,12,base,0.3492,0.3786,0.4924,0.5399,0.2982,0.2915,0.4924,0.5399
12,Lgbm,12,undersampling,0.3346,0.3883,0.3665,0.3964,0.3243,0.3902,0.3665,0.3964
12,KNN,12,base,0.3668,0.3623,0.3981,0.384,0.343,0.3468,0.3981,0.384
12,KNN,12,undersampling,0.1756,0.1667,0.3292,0.3243,0.1711,0.1121,0.3292,0.3243
13,AdaBoost,32,base,0.4183,0.4249,0.5057,0.4905,0.3813,0.389,0.5057,0.4905
13,AdaBoost,32,undersampling,0.3456,0.3888,0.3846,0.419,0.4299,0.4557,0.3846,0.419
13,RandomForest,32,base,0.3707,0.386,0.5038,0.5361,0.3973,0.3747,0.5038,0.5361
13,RandomForest,32,undersampling,0.3511,0.3888,0.3723,0.419,0.4407,0.4557,0.3723,0.419
13,SVM,32,base,0.3568,0.383,0.5019,0.5437,0.2825,0.2956,0.5019,0.5437
13,SVM,32,undersampling,0.3813,0.3888,0.3927,0.419,0.4172,0.4557,0.3927,0.419
13,GradientBoosting,32,base,0.365,0.386,0.5019,0.5361,0.3468,0.3747,0.5019,0.5361
13,GradientBoosting,32,undersampling,0.3679,0.3888,0.3907,0.419,0.4564,0.4557,0.3907,0.419
13,LogisticRegression,32,base,0.365,0.386,0.5019,0.5361,0.3468,0.3747,0.5019,0.5361
13,LogisticRegression,32,undersampling,0.3684,0.3888,0.3785,0.419,0.4095,0.4557,0.3785,0.419
13,XGBoost,32,base,0.365,0.386,0.5019,0.5361,0.3468,0.3747,0.5019,0.5361
13,XGBoost,32,undersampling,0.3742,0.3888,0.3968,0.419,0.4663,0.4557,0.3968,0.419
13,Lgbm,32,base,0.365,0.386,0.5019,0.5361,0.3468,0.3747,0.5019,0.5361
13,Lgbm,32,undersampling,0.3703,0.3888,0.3928,0.419,0.4583,0.4557,0.3928,0.419
13,KNN,32,base,0.3591,0.4401,0.5,0.5095,0.3107,0.4066,0.5,0.5095
13,KNN,32,undersampling,0.1913,0.2539,0.3333,0.3429,0.1811,0.5421,0.3333,0.3429
14,AdaBoost,88,base,0.3732,0.3228,0.5143,0.4905,0.2987,0.2406,0.5143,0.4905
14,AdaBoost,88,undersampling,0.2619,0.4582,0.3061,0.4615,0.2583,0.4601,0.3061,0.4615
14,RandomForest,88,base,0.4,0.3771,0.501,0.4411,0.3554,0.3515,0.501,0.4411
14,RandomForest,88,undersampling,0.2679,0.3474,0.3082,0.3932,0.3306,0.4083,0.3082,0.3932
14,SVM,88,base,0.4023,0.3722,0.5076,0.4373,0.3489,0.3463,0.5076,0.4373
14,SVM,88,undersampling,0.2987,0.3474,0.3563,0.3932,0.3383,0.4083,0.3563,0.3932
14,GradientBoosting,88,base,0.401,0.3722,0.5038,0.4373,0.3476,0.3463,0.5038,0.4373
14,GradientBoosting,88,undersampling,0.2734,0.3734,0.3186,0.4359,0.2777,0.5208,0.3186,0.4359
14,LogisticRegression,88,base,0.3997,0.3722,0.5038,0.4373,0.3464,0.3463,0.5038,0.4373
14,LogisticRegression,88,undersampling,0.279,0.3287,0.329,0.3846,0.293,0.4752,0.329,0.3846
14,XGBoost,88,base,0.4018,0.3722,0.5067,0.4373,0.3487,0.3463,0.5067,0.4373
14,XGBoost,88,undersampling,0.2802,0.3657,0.3311,0.4274,0.2971,0.515,0.3311,0.4274
14,Lgbm,88,base,0.4018,0.3722,0.5067,0.4373,0.3487,0.3463,0.5067,0.4373
14,Lgbm,88,undersampling,0.2685,0.3835,0.3227,0.4359,0.2841,0.4429,0.3227,0.4359
14,KNN,88,base,0.3561,0.3661,0.4619,0.4183,0.3286,0.3354,0.4619,0.4183
14,KNN,88,undersampling,0.1687,0.218,0.3207,0.359,0.138,0.261,0.3207,0.359
15,AdaBoost,95,base,0.3583,0.3691,0.4943,0.5209,0.3425,0.2858,0.4943,0.5209
15,AdaBoost,95,undersampling,0.2529,0.2908,0.3156,0.3262,0.2593,0.3532,0.3156,0.3262
15,RandomForest,95,base,0.3719,0.3691,0.4962,0.5209,0.4002,0.2858,0.4962,0.5209
15,RandomForest,95,undersampling,0.2941,0.3759,0.3244,0.3901,0.319,0.3773,0.3244,0.3901
15,SVM,95,base,0.3562,0.3709,0.4924,0.5247,0.3431,0.2868,0.4924,0.5247
15,SVM,95,undersampling,0.2968,0.3646,0.3288,0.3759,0.327,0.3625,0.3288,0.3759
15,GradientBoosting,95,base,0.3723,0.3691,0.4971,0.5209,0.4034,0.2858,0.4971,0.5209
15,GradientBoosting,95,undersampling,0.2767,0.3233,0.32,0.3546,0.3031,0.3846,0.32,0.3546
15,LogisticRegression,95,base,0.3652,0.3691,0.4914,0.5209,0.3727,0.2858,0.4914,0.5209
15,LogisticRegression,95,undersampling,0.295,0.3646,0.3266,0.3759,0.3217,0.3625,0.3266,0.3759
15,XGBoost,95,base,0.3658,0.3691,0.4952,0.5209,0.3891,0.2858,0.4952,0.5209
15,XGBoost,95,undersampling,0.2834,0.3133,0.3244,0.3475,0.3135,0.3721,0.3244,0.3475
15,Lgbm,95,base,0.3644,0.3691,0.4924,0.5209,0.3737,0.2858,0.4924,0.5209
15,Lgbm,95,undersampling,0.2793,0.3133,0.3222,0.3475,0.3088,0.3721,0.3222,0.3475
15,KNN,95,base,0.3495,0.3325,0.3952,0.3612,0.3534,0.3238,0.3952,0.3612
15,KNN,95,undersampling,0.1741,0.2619,0.3311,0.3546,0.1906,0.2415,0.3311,0.3546
16,AdaBoost,82,base,0.3661,0.3298,0.5229,0.4791,0.3105,0.3915,0.5229,0.4791
16,AdaBoost,82,undersampling,0.3158,0.3441,0.3604,0.4211,0.3057,0.6088,0.3604,0.4211
16,RandomForest,82,base,0.3648,0.3298,0.5181,0.4791,0.316,0.3915,0.5181,0.4791
