iteration,model,seed,sampling,Train_F1-score,Val_F1-score,Train_Recall,Val_Recall,Train_Precision,Val_Precision,Train_Accuracy,Val_Accuracy
6,SVM,25,undersampling,0.4474,0.287,0.4906,0.3419,0.4917,0.3074,0.4906,0.3419
6,GradientBoosting,25,base,0.462,0.458,0.4886,0.4867,0.4593,0.519,0.4886,0.4867
6,GradientBoosting,25,undersampling,0.4811,0.3798,0.4927,0.3846,0.4866,0.3799,0.4927,0.3846
6,LogisticRegression,25,base,0.4599,0.4257,0.5219,0.4829,0.443,0.3924,0.5219,0.4829
6,LogisticRegression,25,undersampling,0.3889,0.347,0.4027,0.3504,0.3863,0.3493,0.4027,0.3504
6,XGBoost,25,base,0.4658,0.4451,0.48,0.4639,0.4616,0.4476,0.48,0.4639
6,XGBoost,25,undersampling,0.4784,0.3488,0.4843,0.3504,0.4802,0.3478,0.4843,0.3504
6,Lgbm,25,base,0.4762,0.4415,0.4914,0.4563,0.4738,0.435,0.4914,0.4563
6,Lgbm,25,undersampling,0.4863,0.3623,0.4991,0.3675,0.4881,0.3637,0.4991,0.3675
6,KNN,25,base,0.4712,0.4137,0.499,0.4373,0.4707,0.409,0.499,0.4373
6,KNN,25,undersampling,0.3367,0.2395,0.3901,0.3162,0.4316,0.3205,0.3901,0.3162
7,AdaBoost,51,base,0.4369,0.4583,0.5181,0.5513,0.4281,0.4482,0.5181,0.5513
7,AdaBoost,51,undersampling,0.3755,0.4103,0.4017,0.4271,0.3995,0.4128,0.4017,0.4271
7,RandomForest,51,base,0.4678,0.4817,0.479,0.4867,0.4623,0.477,0.479,0.4867
7,RandomForest,51,undersampling,0.4538,0.4085,0.46,0.4062,0.4554,0.4134,0.46,0.4062
7,SVM,51,base,0.4704,0.4776,0.5076,0.5247,0.5015,0.4473,0.5076,0.5247
7,SVM,51,undersampling,0.434,0.4407,0.4418,0.4479,0.4369,0.4405,0.4418,0.4479
7,GradientBoosting,51,base,0.4657,0.4794,0.4857,0.5095,0.4661,0.4529,0.4857,0.5095
7,GradientBoosting,51,undersampling,0.447,0.4467,0.4519,0.4479,0.4526,0.4496,0.4519,0.4479
7,LogisticRegression,51,base,0.3898,0.4135,0.481,0.5209,0.4062,0.409,0.481,0.5209
7,LogisticRegression,51,undersampling,0.3771,0.3795,0.3938,0.3958,0.3866,0.386,0.3938,0.3958
7,XGBoost,51,base,0.4589,0.5007,0.4705,0.5095,0.4545,0.4932,0.4705,0.5095
7,XGBoost,51,undersampling,0.4409,0.438,0.4439,0.4375,0.4461,0.4414,0.4439,0.4375
7,Lgbm,51,base,0.4588,0.4775,0.4724,0.4867,0.4516,0.4694,0.4724,0.4867
7,Lgbm,51,undersampling,0.4385,0.4293,0.4437,0.4271,0.4456,0.4345,0.4437,0.4271
7,KNN,51,base,0.4543,0.5006,0.4857,0.5399,0.4865,0.4839,0.4857,0.5399
7,KNN,51,undersampling,0.3633,0.3154,0.3936,0.3854,0.446,0.4056,0.3936,0.3854
8,AdaBoost,7,base,0.4531,0.4424,0.5229,0.4981,0.4227,0.4027,0.5229,0.4981
8,AdaBoost,7,undersampling,0.3339,0.4249,0.3504,0.4444,0.3291,0.4271,0.3504,0.4444
8,RandomForest,7,base,0.4167,0.4759,0.4448,0.4867,0.404,0.4899,0.4448,0.4867
8,RandomForest,7,undersampling,0.4074,0.438,0.4124,0.4524,0.4096,0.4335,0.4124,0.4524
8,SVM,7,base,0.4386,0.4773,0.4981,0.5171,0.4123,0.5173,0.4981,0.5171
8,SVM,7,undersampling,0.406,0.4297,0.4445,0.4683,0.4237,0.4586,0.4445,0.4683
8,GradientBoosting,7,base,0.4418,0.4671,0.4829,0.4905,0.4315,0.4834,0.4829,0.4905
8,GradientBoosting,7,undersampling,0.4151,0.4868,0.4315,0.4921,0.4131,0.4852,0.4315,0.4921
8,LogisticRegression,7,base,0.4421,0.4058,0.5086,0.4753,0.416,0.3671,0.5086,0.4753
8,LogisticRegression,7,undersampling,0.3649,0.3406,0.3823,0.3651,0.366,0.33,0.3823,0.3651
8,XGBoost,7,base,0.4255,0.4636,0.4467,0.4791,0.4146,0.478,0.4467,0.4791
8,XGBoost,7,undersampling,0.4129,0.4605,0.4187,0.4683,0.4134,0.4592,0.4187,0.4683
8,Lgbm,7,base,0.4353,0.4844,0.4638,0.5019,0.4259,0.4931,0.4638,0.5019
8,Lgbm,7,undersampling,0.4279,0.4681,0.4379,0.4762,0.4296,0.4652,0.4379,0.4762
8,KNN,7,base,0.4042,0.4151,0.46,0.4829,0.4059,0.3773,0.46,0.4829
8,KNN,7,undersampling,0.3465,0.3612,0.3931,0.3889,0.4067,0.4486,0.3931,0.3889
9,AdaBoost,49,base,0.4593,0.4266,0.5257,0.4981,0.4297,0.3924,0.5257,0.4981
9,AdaBoost,49,undersampling,0.435,0.4076,0.4465,0.4296,0.4445,0.402,0.4465,0.4296
9,RandomForest,49,base,0.4543,0.4163,0.4771,0.4487,0.4478,0.4133,0.4771,0.4487
9,RandomForest,49,undersampling,0.4409,0.473,0.4466,0.4815,0.4434,0.4731,0.4466,0.4815
9,SVM,49,base,0.4779,0.452,0.5219,0.4981,0.5061,0.4525,0.5219,0.4981
9,SVM,49,undersampling,0.4197,0.4317,0.4334,0.4741,0.4355,0.4312,0.4334,0.4741
9,GradientBoosting,49,base,0.4686,0.4515,0.5067,0.4905,0.4695,0.4765,0.5067,0.4905
9,GradientBoosting,49,undersampling,0.4415,0.4789,0.4465,0.4889,0.4471,0.4743,0.4465,0.4889
9,LogisticRegression,49,base,0.4282,0.4108,0.5076,0.4905,0.4029,0.3794,0.5076,0.4905
9,LogisticRegression,49,undersampling,0.3578,0.3681,0.3793,0.4,0.3621,0.3758,0.3793,0.4
9,XGBoost,49,base,0.4477,0.4134,0.4733,0.4449,0.443,0.4105,0.4733,0.4449
9,XGBoost,49,undersampling,0.4258,0.4905,0.4334,0.4963,0.4326,0.4885,0.4334,0.4963
9,Lgbm,49,base,0.4434,0.4404,0.4733,0.4753,0.4355,0.4428,0.4733,0.4753
9,Lgbm,49,undersampling,0.4627,0.503,0.4704,0.5111,0.4696,0.5041,0.4704,0.5111
9,KNN,49,base,0.415,0.442,0.4343,0.4563,0.416,0.437,0.4343,0.4563
9,KNN,49,undersampling,0.341,0.2725,0.3812,0.3259,0.4009,0.3225,0.3812,0.3259
10,AdaBoost,98,base,0.4333,0.4908,0.5086,0.5513,0.4096,0.4516,0.5086,0.5513
10,AdaBoost,98,undersampling,0.3249,0.5034,0.3458,0.5045,0.3261,0.5032,0.3458,0.5045
10,RandomForest,98,base,0.4749,0.4642,0.4914,0.4677,0.4751,0.4614,0.4914,0.4677
10,RandomForest,98,undersampling,0.3867,0.4204,0.3935,0.4234,0.3894,0.4249,0.3935,0.4234
10,SVM,98,base,0.4644,0.496,0.5038,0.5209,0.4937,0.5176,0.5038,0.5209
10,SVM,98,undersampling,0.3842,0.3839,0.4183,0.4324,0.3991,0.4199,0.4183,0.4324
10,GradientBoosting,98,base,0.465,0.4643,0.4971,0.4943,0.4658,0.4732,0.4971,0.4943
10,GradientBoosting,98,undersampling,0.3798,0.4111,0.3914,0.4505,0.3849,0.4407,0.3914,0.4505
10,LogisticRegression,98,base,0.4178,0.4542,0.4971,0.5247,0.3941,0.4161,0.4971,0.5247
10,LogisticRegression,98,undersampling,0.3323,0.4873,0.3437,0.4955,0.3348,0.4933,0.3437,0.4955
10,XGBoost,98,base,0.4634,0.4604,0.481,0.4677,0.4625,0.4559,0.481,0.4677
10,XGBoost,98,undersampling,0.3909,0.4402,0.3997,0.4414,0.3967,0.4428,0.3997,0.4414
10,Lgbm,98,base,0.4821,0.4725,0.501,0.4715,0.4786,0.4737,0.501,0.4715
10,Lgbm,98,undersampling,0.4093,0.4622,0.4204,0.4685,0.4132,0.4692,0.4204,0.4685
10,KNN,98,base,0.4403,0.4865,0.4886,0.5361,0.4641,0.4972,0.4886,0.5361
10,KNN,98,undersampling,0.2853,0.2567,0.3395,0.3514,0.427,0.3355,0.3395,0.3514
11,AdaBoost,12,base,0.4335,0.4929,0.5095,0.5703,0.4109,0.4732,0.5095,0.5703
11,AdaBoost,12,undersampling,0.384,0.4309,0.3996,0.4414,0.3833,0.426,0.3996,0.4414
11,RandomForest,12,base,0.4314,0.4786,0.4505,0.5057,0.4258,0.4701,0.4505,0.5057
11,RandomForest,12,undersampling,0.4265,0.5135,0.441,0.5135,0.4262,0.5156,0.441,0.5135
11,SVM,12,base,0.4406,0.4504,0.48,0.5247,0.451,0.4201,0.48,0.5247
11,SVM,12,undersampling,0.3979,0.518,0.4265,0.5405,0.4055,0.5411,0.4265,0.5405
11,GradientBoosting,12,base,0.4343,0.4669,0.4657,0.5057,0.433,0.4345,0.4657,0.5057
11,GradientBoosting,12,undersampling,0.4192,0.5305,0.4306,0.5315,0.4229,0.532,0.4306,0.5315
11,LogisticRegression,12,base,0.3938,0.3957,0.4857,0.5209,0.3823,0.3718,0.4857,0.5209
11,LogisticRegression,12,undersampling,0.3609,0.4199,0.3747,0.4324,0.3632,0.4307,0.3747,0.4324
11,XGBoost,12,base,0.4382,0.4739,0.4533,0.4981,0.4333,0.4646,0.4533,0.4981
11,XGBoost,12,undersampling,0.4386,0.5136,0.4471,0.5135,0.4413,0.5182,0.4471,0.5135
11,Lgbm,12,base,0.4415,0.4591,0.4638,0.4905,0.4364,0.4458,0.4638,0.4905
11,Lgbm,12,undersampling,0.445,0.5469,0.4555,0.5495,0.4448,0.5474,0.4555,0.5495
11,KNN,12,base,0.4552,0.4971,0.4714,0.5133,0.4516,0.4879,0.4714,0.5133
11,KNN,12,undersampling,0.304,0.3253,0.3708,0.3784,0.3678,0.4103,0.3708,0.3784
12,AdaBoost,79,base,0.4507,0.397,0.5229,0.4829,0.4262,0.3665,0.5229,0.4829
12,AdaBoost,79,undersampling,0.389,0.4349,0.3991,0.451,0.3987,0.4358,0.3991,0.451
12,RandomForest,79,base,0.4687,0.4194,0.4905,0.4449,0.4638,0.4092,0.4905,0.4449
12,RandomForest,79,undersampling,0.4695,0.4311,0.474,0.4314,0.4718,0.4315,0.474,0.4314
12,SVM,79,base,0.4722,0.3904,0.5248,0.4601,0.4949,0.4731,0.5248,0.4601
12,SVM,79,undersampling,0.4382,0.4585,0.4446,0.4706,0.4493,0.4622,0.4446,0.4706
