accuracy,recall,precision,f1,roc_auc_ovr,mcc,fit_time,score_time,Dataset,model,sampling
0.47549019607843135,0.47549019607843135,0.47395013833945937,0.47460194365237496,0.6766147635524798,0.21328911520343116,6.90398383140564,0.021424293518066406,Validation,AdaBoost,Over
0.5123152709359606,0.5123152709359606,0.5134714092846967,0.5128759337166082,0.7117197238209823,0.26846492682779416,6.8879125118255615,0.02142786979675293,Validation,AdaBoost,Over
0.5221674876847291,0.5221674876847291,0.5146803170961346,0.5179457186648329,0.7176092576334016,0.2834919381980058,6.93471097946167,0.021217823028564453,Validation,AdaBoost,Over
0.5566502463054187,0.5566502463054187,0.5449480859039237,0.5479779823298323,0.7237242437052211,0.336424868431731,6.864991188049316,0.021428823471069336,Validation,AdaBoost,Over
0.6699507389162561,0.6699507389162561,0.6704073911480061,0.6683485646339392,0.7834413173782503,0.506247713022326,6.879420518875122,0.02133631706237793,Validation,AdaBoost,Over
0.541871921182266,0.541871921182266,0.5377668308702792,0.5393397461927423,0.7131735115273306,0.3132013070745588,6.888851881027222,0.02131938934326172,Validation,AdaBoost,Over
0.5566502463054187,0.5566502463054187,0.5492724149858658,0.5486497352508946,0.7231030305986409,0.33804810471867175,6.902135848999023,0.021109342575073242,Validation,AdaBoost,Over
0.6469945355191257,0.6469945355191257,0.6406800205111781,0.6431189110806061,0.8076525127653857,0.47102968255882915,6.914980888366699,0.021321535110473633,Train,AdaBoost,Over
0.6573770491803279,0.6573770491803279,0.6503220008473813,0.652788699983989,0.8095081967213115,0.48686589888667275,6.872156143188477,0.021377086639404297,Train,AdaBoost,Over
0.6568306010928961,0.6568306010928961,0.6503219685105139,0.652557582638493,0.8188282719699006,0.48602063421505576,6.917527914047241,0.02115941047668457,Train,AdaBoost,Over
0.6601092896174864,0.6601092896174864,0.6535894151053914,0.6555180940971216,0.8137664606288633,0.49115777115695025,6.90398383140564,0.021424293518066406,Train,AdaBoost,Over
0.6646641179683234,0.6646641179683234,0.6580737894357351,0.6602450939892848,0.819180127464048,0.4978391531023914,6.8879125118255615,0.02142786979675293,Train,AdaBoost,Over
0.6608410704533042,0.6608410704533042,0.6576803121209084,0.6590582995559399,0.8204058625056184,0.491415758265773,6.93471097946167,0.021217823028564453,Train,AdaBoost,Over
0.6706717640633534,0.6706717640633534,0.6644502187590964,0.6665925692963593,0.818555506304024,0.5067454407153,6.864991188049316,0.021428823471069336,Train,AdaBoost,Over
0.6357181867831786,0.6357181867831786,0.6275767806106756,0.6304353918482423,0.8135277211227683,0.45448615132154163,6.879420518875122,0.02133631706237793,Train,AdaBoost,Over
0.6482796286182414,0.6482796286182414,0.6399394247637433,0.6426571841842251,0.8140513541193695,0.47353819636301775,6.888851881027222,0.02131938934326172,Train,AdaBoost,Over
0.6619333697433096,0.6619333697433096,0.6535701061366915,0.6557189985124396,0.8122603790113382,0.4944078802732629,6.902135848999023,0.021109342575073242,Train,AdaBoost,Over
