Dataset,model,sampling,representation,accuracy,recall,precision,f1,roc_auc_ovr,mcc,fit_time,score_time
Validation,KNN,Over,pc_FAUJ880112_KNN_42_metrics,0.30629286197237515,0.30629286197237515,0.2766404302483407,0.23647576768270345,0.487313566331485,-0.055825022253740794,0.0019989490509032598,0.01708886623382563
Validation,KNN,Over,pc_GEIM800101_KNN_42_metrics,0.5491886409736308,0.5491886409736308,0.5437248307494826,0.5402849334435954,0.7200703623765703,0.3273169731779679,0.00205929279327389,0.0172580480575561
Validation,KNN,Over,pc_GEIM800105_KNN_42_metrics,0.5585506616439679,0.5585506616439679,0.5523917945400143,0.5505643028052354,0.718434683042241,0.3407596615792706,0.0020424365997314,0.01774115562438962
Validation,KNN,Over,pc_JOND750101_KNN_42_metrics,0.5477035641842944,0.5477035641842944,0.5411337883882239,0.5398142834135866,0.7239778507979135,0.3242431676463534,0.00273778438568111,0.02408177852630611
Validation,KNN,Over,pc_KLEP840101_KNN_42_metrics,0.49603738046942913,0.49603738046942913,0.4933280825185985,0.4927714514694048,0.6603117727475017,0.2450033716189426,0.00242094993591303,0.01962945461273187
Validation,KNN,Over,pc_ROBB760113_KNN_42_metrics,0.556570559258186,0.556570559258186,0.5531167640793113,0.5494063046299038,0.7204758319449784,0.3381080930665265,0.00273871421813958,0.02388749122619625
Validation,KNN,Under,embedding_protT5_KNN_42_metrics,0.37884180790960453,0.37884180790960453,0.3695146317723408,0.3664251892844674,0.5972506466486729,0.07034652570220513,0.00397365093231196,0.01196782588958736
Validation,KNN,Under,fft_FASG760101_KNN_42_metrics,0.4073446327683616,0.4073446327683616,0.41022307375455025,0.40588190774217364,0.6092330184435448,0.11165214099537217,0.00148906707763668,0.01207325458526607
Validation,KNN,Under,fft_FAUJ880111_KNN_42_metrics,0.34683615819209035,0.34683615819209035,0.3266807659712349,0.30779563800989335,0.5658116565452092,0.02448426607088523,0.00136451721191402,0.01157259941101069
Validation,KNN,Under,fft_FAUJ880112_KNN_42_metrics,0.3888135593220339,0.3888135593220339,0.4131462873192788,0.3335737990857877,0.5533704734592892,0.10109665919991104,0.00141267776489252,0.01179800033569331
Validation,KNN,Under,fft_GEIM800101_KNN_42_metrics,0.3468361581920904,0.3468361581920904,0.34552077622518695,0.34009981304871884,0.5742301788124157,0.02105225864970634,0.00140588283538813,0.01197690963745111
Validation,KNN,Under,fft_GEIM800105_KNN_42_metrics,0.36536723163841806,0.36536723163841806,0.374958743983402,0.3663644566947505,0.6003072143499775,0.04860765098849891,0.00138521194458003,0.01194133758544917
Validation,KNN,Under,fft_JOND750101_KNN_42_metrics,0.3823728813559322,0.3823728813559322,0.38507608930818626,0.37828370467153855,0.5823471659919028,0.07499393934143901,0.00139813423156733,0.01186528205871577
Validation,KNN,Under,fft_KLEP840101_KNN_42_metrics,0.4239830508474577,0.4239830508474577,0.4147144890198245,0.40100008018852246,0.5908887764282501,0.14193623374156417,0.00136129856109614,0.01159205436706536
Validation,KNN,Under,fft_ROBB760113_KNN_42_metrics,0.3601412429378531,0.3601412429378531,0.36155037815510416,0.3516205506839913,0.5588736504723346,0.04101372114245162,0.00129749774932856,0.01132102012634275
Validation,KNN,Under,fft_ZIMJ680104_KNN_42_metrics,0.409180790960452,0.409180790960452,0.4154583624034327,0.40475726666703193,0.6269637314439946,0.11579107635094292,0.0013060331344604,0.011521363258361759
Validation,KNN,Under,frequency_KNN_42_metrics,0.4075706214689266,0.4075706214689266,0.4076112104493054,0.40113147841517255,0.6041172402159244,0.11386269893021053,0.0017829418182372498,0.01351664066314692
Validation,KNN,Under,one_hot_KNN_42_metrics,0.4462994350282486,0.4462994350282486,0.46371044504213643,0.44381769378063335,0.6657994264507422,0.17348876892634324,0.03016684055328363,0.48245015144348147
Validation,KNN,Under,pc_FASG760101_KNN_42_metrics,0.4040677966101695,0.4040677966101695,0.4111406592852746,0.3981222625940378,0.6088003823661718,0.10898305412912712,0.00154883861541743,0.01179785728454583
Validation,KNN,Under,pc_FAUJ880111_KNN_42_metrics,0.34683615819209035,0.34683615819209035,0.3266807659712349,0.30779563800989335,0.566338422177238,0.02448426607088523,0.0015336990356445,0.0119284868240356
Validation,KNN,Under,pc_FAUJ880112_KNN_42_metrics,0.3871186440677966,0.3871186440677966,0.41139121794329175,0.331607863207542,0.5518764901034638,0.09832068693458648,0.00155045986175533,0.011931300163269
Validation,KNN,Under,pc_GEIM800101_KNN_42_metrics,0.3535593220338983,0.3535593220338983,0.35994045787017115,0.34795270785761157,0.604609649122807,0.031596535624333136,0.00222918987274165,0.016575002670288042
Validation,KNN,Under,pc_GEIM800105_KNN_42_metrics,0.3735875706214689,0.3735875706214689,0.38930284764202805,0.3717626125122654,0.6077141812865496,0.06281515732102383,0.0015775918960570698,0.01197328567504878
